id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
93,45380.295893,123.2019999952172,2078,2082,0.7233873628799671,0.4672792897983659,0.42300383649219075,0.9268745183944702,3d gaze,141.6668550122034,11.672630517188034,495.4537713194311,45380.295893 45380.360252 45380.419095
94,45380.763202,95.41799999715295,2092,2095,0.6969372862413281,0.4768845383492085,1.232221075857867,0.9343871953487396,3d gaze,140.98871272314554,9.174133008066125,556.4259938986511,45380.763202 45380.765789 45380.7694205 45380.773394 45380.85862
95,45381.728558,255.72599999577506,2121,2129,0.7165662021219734,0.7030112326138015,0.04104970810906534,0.8565797460079193,3d gaze,123.29684189305812,-65.01354866034042,444.7861992529655,45381.728558 45381.984284
96,45382.165225,187.38100000337,2135,2140,0.7165080837377599,0.7061630457352148,0.17379440861393466,0.7437453866004944,3d gaze,123.22063029398817,-65.99996462772515,444.63151626145753,45382.165225 45382.228982 45382.352606
97,45382.417566000004,123.86499999411171,2142,2146,0.7012002381993983,0.7899330923771672,0.06958762922746757,0.7637012600898743,3d gaze,114.11012799811594,-92.49450903541033,443.083830765283,45382.417566000004 45382.541431
98,45384.8258945,124.67599999945378,2214,2218,0.6438952026497031,0.5752858565867035,1.2771297623277618,0.8715881109237671,3d gaze,178.5927619644106,-51.15675876566645,965.6510172907294,45384.8258945 45384.8594055 45384.8897615 45384.9505705
99,45386.279397,181.5850000057253,2258,2263,0.7379395938156378,0.6649676885361941,0.22597439429090974,0.8331126304754051,3d gaze,130.92949505346593,-51.06133847737871,429.8934298357975,45386.279397 45386.460982000004
100,45389.693178,186.9589999987511,2360,2366,0.5802252315187599,0.07744468307096414,0.14331963728233174,0.7766678929328918,3d gaze,27.683560056404634,82.01938119595516,269.58817232589786,45389.693178 45389.757040000004 45389.817371 45389.880137
101,45390.436107,252.2919999973965,2383,2390,0.34175391281465406,-0.19525837742108731,0.6245347385122024,0.7711347937583923,3d gaze,-48.92082565352351,120.89588421107925,241.51593023265227,45390.436107 45390.688399
102,45390.700328,169.14700000052107,2391,2396,0.34492854761593617,-0.19721472238165355,0.5321135386225835,0.7384188324213028,3d gaze,-47.963132423243856,121.30110928945597,241.6390537135568,45390.700328 45390.744361 45390.808707000004 45390.869475
103,45391.426438,130.98099999479018,2412,2416,0.3182855898292785,-0.1723962720243224,0.4886733922083896,0.7283908962414869,3d gaze,-56.06431262021687,116.6930755675157,241.03896743446893,45391.426438 45391.557419
104,45392.363085,182.5989999997546,2440,2446,0.5140122701159615,-0.3267048313071528,1.1276084620888758,0.7795123898000905,3d gaze,2.530934710449392,83.89336782630264,140.95043918421652,45392.363085 45392.369407 45392.376416 45392.545684
105,45392.980257,246.36099999770522,2459,2466,0.5049263882429524,0.5108044491079613,0.23051077214444168,0.7503333005510214,3d gaze,1.0469683698759766,-1.2917019833496681,166.03794730774473,45392.980257 45393.226618
