start_timestamp,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z
2977150.129,0.0,0.0,0.0
2977160.121,0.0,0.0,0.0
2977170.112,0.0,0.0,0.0
2977180.103,0.0,0.0,0.0
2977190.094,0.0,0.0,0.0
2977200.085,0.0,0.0,0.0
2977210.08,0.0,0.0,0.0
2977220.076,0.0,0.0,0.0
2977230.068,0.0,0.0,0.0
2977240.057,0.0,0.0,0.0
2977250.079,0.0,0.0,0.0
2977260.07,0.0,0.0,0.0
2977270.067,0.0,0.0,0.0
2977280.052,0.0,0.0,0.0
2977290.047,-55.97,-18.95,719.13
2977300.039,-63.39,-18.78,1017.7
2977310.031,-65.06,37.27,1195.69
2977320.02,-73.26,101.79,1444.77
2977330.013,0.0,0.0,0.0
2977340.006,0.0,0.0,0.0
2977350.0,-86.91,187.64,1688.34
2977359.984,-60.32,133.14,1182.94
2977369.979,-105.2,264.05,2143.91
2977380.003,-114.82,276.17,2250.91
2977390.0,-128.19,315.26,2547.35
2977399.984,-172.37,441.06,3507.84
2977409.975,-152.45,382.87,3040.77
2977419.971,-121.3,343.92,2673.71
2977429.962,-131.05,437.44,3311.95
2977439.953,0.0,0.0,0.0
2977449.944,0.0,0.0,0.0
2977459.935,0.0,0.0,0.0
2977469.926,0.0,0.0,0.0
2977479.917,-46.79,146.35,1173.54
2977489.911,-84.8,236.06,1880.48
2977499.903,-101.1,276.39,2194.0
2977509.925,-111.16,296.83,2362.71
2977519.915,-115.62,304.92,2429.3
2977529.906,-94.08,261.23,2121.31
2977539.902,-57.04,266.27,2195.03
2977549.895,-18.52,252.11,1980.84
2977559.879,-6.37,252.64,1931.37
2977569.875,-2.92,249.63,1907.28
2977579.867,0.12,232.94,1774.59
2977589.863,0.53,231.78,1772.07
2977739.766,-4.94,242.53,1890.57
2977749.758,-11.32,242.42,1925.24
2977759.758,0.0,0.0,0.0
2977769.758,0.0,0.0,0.0
2977779.759,-69.42,-59.12,1714.02
2977789.756,0.0,0.0,0.0
2977799.742,0.0,0.0,0.0
2977809.732,0.0,0.0,0.0
2977819.727,0.0,0.0,0.0
2977829.72,0.0,0.0,0.0
2977839.709,0.0,0.0,0.0
2977849.7,0.0,0.0,0.0
2977859.692,0.0,0.0,0.0
2977869.687,0.0,0.0,0.0
2977879.674,0.0,0.0,0.0
2977889.669,0.0,0.0,0.0
2977899.66,0.0,0.0,0.0
2977909.652,0.0,0.0,0.0
2977919.641,0.0,0.0,0.0
2977929.664,0.0,0.0,0.0
2977939.659,0.0,0.0,0.0
2977949.652,0.0,0.0,0.0
2977959.637,251.08,160.79,1682.58
2977969.631,167.91,101.07,1654.89
2977979.623,91.39,65.11,1295.85
2977989.62,73.95,62.84,783.55
2977999.606,119.1,102.63,1016.83
2978009.595,256.03,261.62,2132.62
2978019.59,233.02,244.84,1967.95
2978029.584,211.32,226.3,1780.85
2978039.574,228.96,246.67,1906.18
2978049.596,217.2,237.69,1810.44
2978059.587,198.62,219.34,1641.39
2978069.583,186.13,205.57,1516.91
2978079.574,0.0,0.0,0.0
2978089.565,0.0,0.0,0.0
2978099.556,219.82,242.76,1758.94
2978109.547,195.57,216.02,1575.68
2978119.537,178.73,196.83,1446.9
2978129.528,186.56,202.28,1504.52
2978139.524,190.93,205.68,1533.42
2978149.516,189.54,202.67,1518.73
2978159.501,186.55,198.04,1496.53
2978169.496,185.06,194.59,1480.67
2978179.488,184.58,191.84,1471.97
2978189.485,181.99,188.39,1454.63
2978199.5,181.3,187.6,1450.71
2978209.491,179.36,184.05,1432.65
2978219.486,183.14,185.28,1458.42
2978229.479,167.81,166.46,1309.27
2978239.469,70.68,72.06,577.14
2978249.46,128.41,281.21,2163.8
2978259.451,171.66,437.68,3373.43
2978269.446,119.87,343.07,2690.96
2978279.433,100.62,297.14,2358.54
2978289.427,92.07,278.85,2230.64
2978299.425,0.0,0.0,0.0
2978309.423,0.0,0.0,0.0
2978319.421,0.0,0.0,0.0
2978329.419,0.0,0.0,0.0
2978339.418,93.55,286.02,2277.16
2978349.41,91.19,270.65,2179.61
2978359.395,91.23,267.79,2164.21
2978369.39,91.51,268.3,2169.44
2978379.382,91.2,266.07,2156.59
2978389.379,87.91,251.84,2058.33
2978399.363,87.38,246.34,2025.39
2978409.354,89.15,251.17,2065.54
2978419.349,89.86,252.85,2081.31
2978429.373,90.01,250.72,2067.32
2978439.362,90.45,252.24,2077.23
2978449.323,89.84,254.7,2091.38
2978459.345,86.39,244.84,2017.09
2978469.341,92.94,261.08,2149.97
2978479.326,126.82,382.23,3086.95
2978489.322,68.01,319.58,2591.92
2978499.313,-35.45,131.09,1135.24
2978509.304,-46.76,109.77,963.76
2978519.294,-59.5,125.89,1055.23
2978529.286,-66.52,134.77,1112.77
2978539.282,-62.38,123.87,1036.54
2978549.273,-59.19,115.3,974.41
2978559.259,-58.41,113.32,960.11
2978569.253,-58.81,113.93,964.63
2978579.246,-56.7,109.03,932.7
2978589.242,-53.27,100.87,879.12
2978599.258,-54.89,102.8,895.75
2978609.248,-55.97,104.31,908.54
2978619.244,-52.13,96.65,855.72
2978629.236,-48.31,88.67,801.06
2978639.226,-48.57,90.07,811.85
2978649.217,-48.55,89.22,813.94
2978659.208,-47.62,90.54,810.65
2978669.205,-54.57,151.77,1134.64
2978679.191,-62.25,211.84,1448.84
2978689.186,-60.53,225.62,1475.1
2978699.177,-59.18,231.87,1489.01
2978709.199,-54.86,220.74,1412.89
2978719.189,-52.52,214.45,1369.43
2978729.15,-51.98,213.44,1358.8
2978739.146,-51.62,213.19,1352.59
2978749.168,-51.51,214.05,1357.08
2978759.153,-50.94,214.03,1354.96
2978769.148,-49.87,213.96,1341.39
2978779.14,-50.05,215.56,1347.47
2978789.137,-49.94,214.76,1342.72
2978799.121,-50.03,214.04,1338.57
2978809.112,-51.9,220.38,1375.76
2978819.107,-54.06,228.55,1424.39
2978829.1,-55.71,234.74,1461.04
2978839.097,0.0,0.0,0.0
2978849.094,0.0,0.0,0.0
2978859.091,0.0,0.0,0.0
2978869.088,0.0,0.0,0.0
2978879.085,-57.95,243.51,1513.07
2978889.08,-52.66,230.89,1437.85
2978899.07,0.0,0.0,0.0
2978909.06,0.0,0.0,0.0
2978919.051,-1.84,340.97,2019.95
2978929.044,19.31,383.09,2241.66
2978939.04,34.04,384.47,2243.55
2978949.031,34.76,370.94,2179.87
2978959.016,35.85,376.36,2208.11
2978969.012,36.76,385.95,2259.66
2978979.004,35.36,381.37,2242.92
2978989.001,32.98,354.55,2095.06
2978999.017,32.49,348.32,2057.13
2979009.006,31.92,345.13,2037.21
2979019.001,30.34,329.51,1951.94
2979028.995,29.51,314.99,1872.93
2979038.984,28.65,313.57,1867.93
2979048.975,28.27,312.96,1862.6
2979058.966,28.41,306.52,1824.33
2979068.962,26.99,280.57,1683.66
2979078.949,27.49,277.99,1665.73
2979088.943,29.04,287.04,1712.28
2979098.934,29.08,301.74,1800.1
2979108.957,28.16,311.32,1864.23
2979118.947,29.71,330.95,1980.76
2979128.907,31.12,349.96,2093.42
2979138.903,31.49,350.43,2099.08
2979148.926,30.51,334.69,2013.13
2979158.91,30.9,347.15,2086.37
2979168.906,33.25,376.15,2250.85
2979178.898,34.01,381.98,2288.9
2979188.895,33.62,387.44,2340.7
2979198.879,33.07,371.68,2248.71
2979208.87,32.39,344.47,2074.65
2979218.865,31.64,333.74,2010.74
2979228.858,31.44,333.34,2013.97
2979238.848,31.0,334.55,2020.39
2979248.838,31.55,338.3,2036.98
2979258.83,31.73,336.38,2025.3
2979268.827,30.74,326.96,1971.99
2979278.843,31.84,329.16,1988.23
2979288.838,19.09,287.29,1758.36
2979298.829,-5.48,264.32,1630.93
2979308.82,-12.76,266.98,1645.53
2979318.81,-15.25,255.67,1582.7
2979328.802,-18.22,270.69,1663.75
2979338.798,-21.62,295.4,1793.3
2979348.789,-22.28,289.67,1761.26
2979358.774,-22.98,283.95,1729.62
2979368.772,0.0,0.0,0.0
2979378.77,0.0,0.0,0.0
2979388.768,0.0,0.0,0.0
2979398.766,0.0,0.0,0.0
2979408.764,-24.25,307.04,1859.06
2979418.759,-26.21,308.21,1867.27
2979428.753,-27.9,307.07,1859.6
2979438.743,-27.98,315.5,1908.86
2979448.732,-27.8,316.19,1911.84
2979458.724,-28.23,308.51,1865.8
2979468.72,-29.12,320.04,1937.95
2979478.707,-27.93,307.77,1877.51
2979488.702,-27.51,308.63,1888.7
2979498.692,-26.54,300.63,1845.8
2979508.685,-23.45,276.96,1707.14
2979518.674,-21.37,258.64,1601.3
2979528.664,-21.35,249.86,1548.65
2979538.661,-22.14,248.54,1538.82
2979548.682,-22.49,252.25,1566.95
2979558.669,-21.67,250.28,1556.12
2979568.663,-19.83,238.17,1481.6
2979578.655,-18.59,232.09,1442.79
2979588.652,-18.17,237.17,1465.28
2979598.636,-17.32,232.14,1435.13
2979608.628,-16.57,226.71,1407.73
2979618.623,-16.46,228.42,1416.36
2979628.616,-16.58,235.96,1457.27
2979638.604,-15.35,231.5,1433.27
2979648.596,-14.94,225.4,1395.99
2979658.588,-15.96,226.46,1394.04
2979668.584,-18.4,224.03,1358.34
2979678.6,20.77,289.33,1818.66
2979688.595,164.94,437.99,3040.78
2979698.586,292.61,470.64,3693.18
2979708.578,297.6,402.08,3472.26
2979718.568,227.4,293.37,2674.39
2979728.56,203.97,256.82,2398.98
2979738.555,212.39,268.03,2500.27
2979748.546,213.63,269.55,2516.95
2979758.533,201.42,255.21,2396.53
2979768.527,192.27,245.33,2312.6
2979778.518,189.94,243.78,2293.03
2979788.515,185.94,240.05,2255.61
2979798.501,178.21,230.15,2178.22
2979808.492,172.95,223.93,2130.19
2979818.487,167.22,217.44,2075.82
2979828.51,165.27,215.61,2047.61
2979838.5,161.59,238.2,2119.91
2979848.49,80.21,207.37,1705.13
2979858.482,9.96,193.99,1557.65
2979868.477,-14.4,178.7,1386.68
2979878.464,-18.46,140.4,1061.02
2979888.459,-20.78,144.77,1079.85
2979898.45,-22.81,158.75,1173.24
2979908.442,-23.4,158.28,1159.37
2979918.432,-22.59,152.4,1109.3
2979928.423,-22.65,153.7,1112.46
2979938.418,-23.34,157.4,1133.85
2979948.41,-24.1,160.88,1157.31
2979958.426,-23.87,159.62,1148.62
2979968.421,-23.07,157.04,1128.36
2979978.414,-24.62,168.28,1200.06
2979988.41,-24.54,169.74,1207.97
2979998.395,-24.27,168.81,1201.5
2980008.386,-24.08,168.81,1202.33
2980018.381,-23.88,169.25,1205.58
2980028.376,0.0,0.0,0.0
2980038.371,0.0,0.0,0.0
2980048.366,0.0,0.0,0.0
2980058.361,0.0,0.0,0.0
2980068.356,0.0,0.0,0.0
2980078.351,0.0,0.0,0.0
2980088.346,0.0,0.0,0.0
2980098.341,0.0,0.0,0.0
2980108.336,-118.65,335.15,2027.69
2980118.325,-102.96,249.9,1560.53
2980128.317,-107.12,234.06,1458.29
2980138.312,-103.46,225.94,1406.73
2980148.304,-100.26,217.95,1361.48
2980158.291,-102.48,224.92,1403.64
2980168.285,-104.97,232.4,1445.06
2980178.277,-100.03,221.76,1384.66
2980188.273,-96.46,214.56,1345.04
2980198.259,-92.52,205.53,1299.02
2980208.279,-86.6,192.26,1226.45
2980218.275,-84.99,191.26,1220.09
2980228.268,-84.16,191.8,1227.23
2980238.258,-79.84,180.45,1167.62
2980248.248,-77.22,174.85,1139.43
2980258.24,-76.09,171.84,1124.75
2980268.235,-73.82,165.46,1092.92
2980278.222,-74.46,166.81,1107.23
2980288.216,-75.37,169.35,1127.83
2980298.208,-73.53,164.15,1095.69
2980308.23,-72.02,158.07,1059.91
2980318.22,-75.65,161.21,1090.55
2980328.181,-49.66,147.91,1030.61
2980338.177,-60.24,81.06,631.21
2980348.169,217.18,301.76,2110.88
2980358.184,604.31,661.78,4352.29
2980368.178,393.31,365.56,2350.56
2980378.17,281.99,228.52,1431.64
2980388.167,284.56,240.44,1492.79
2980398.152,273.71,232.41,1434.76
2980408.143,256.85,218.37,1349.69
2980418.139,243.92,207.83,1288.11
2980428.131,247.62,212.0,1310.37
2980438.121,245.14,210.47,1300.72
2980448.112,238.14,205.2,1267.84
2980458.102,233.57,202.54,1247.36
2980468.099,235.45,207.0,1267.46
2980478.085,231.8,205.76,1259.79
2980488.08,223.91,198.68,1224.42
2980498.072,227.08,201.91,1246.64
2980508.094,234.22,208.92,1288.4
2980518.083,235.6,211.36,1302.0
2980707.962,234.7,211.22,1307.81
2980717.947,236.82,214.09,1327.72
2980727.938,251.21,227.36,1415.9
2980737.934,259.99,234.87,1475.45
2980747.926,258.19,233.95,1478.2
2980757.915,262.63,239.54,1513.83
2980767.937,270.41,247.8,1567.99
2980777.929,267.39,244.61,1560.86
2980787.925,284.65,262.75,1678.37
2980797.911,304.01,280.8,1798.35
2980807.904,275.89,247.56,1591.88
2980817.897,201.99,177.27,1134.5
2980827.89,133.43,212.03,1419.42
2980837.879,-10.6,180.31,1345.65
2980847.869,-42.37,72.31,643.82
2980857.866,-181.62,108.01,873.15
2980867.856,-265.91,162.23,1242.65
2980877.842,-278.27,161.46,1271.27
2980887.837,-302.45,174.02,1372.83
2980897.83,-306.6,179.7,1405.32
2980907.826,-326.02,193.75,1502.95
2980917.841,-315.32,188.7,1463.75
2980927.833,-303.3,181.35,1414.14
2980937.828,-302.1,181.59,1414.74
2980947.821,-304.78,184.43,1434.33
2980957.81,-300.37,180.63,1420.96
2980967.799,-275.19,164.8,1318.23
2980977.792,-271.49,163.56,1308.53
2980987.789,-261.17,156.85,1260.6
2980997.775,-246.24,146.48,1191.52
2981007.77,-228.76,134.49,1111.61
2981017.76,-226.18,132.69,1103.34
2981027.783,-223.98,131.25,1093.76
2981037.773,-224.43,131.08,1095.67
2981047.764,-224.77,130.92,1095.91
2981057.76,-237.36,139.81,1163.56
2981067.751,-258.51,154.7,1279.1
2981077.741,0.0,0.0,0.0
2981087.731,0.0,0.0,0.0
2981097.721,0.0,0.0,0.0
2981107.711,0.0,0.0,0.0
2981117.704,-249.98,147.72,1228.99
2981127.697,-247.35,146.25,1212.22
2981137.692,-250.62,148.64,1229.84
2981147.684,-248.81,148.05,1218.64
2981157.674,-208.67,113.89,981.54
2981167.664,-212.39,100.92,925.9
2981177.687,-260.33,122.0,1097.24
2981187.683,-271.08,124.41,1119.83
2981197.668,-279.15,125.97,1141.35
2981207.663,-294.55,133.45,1199.47
2981217.654,-303.63,138.57,1233.45
2981227.647,-309.28,140.99,1254.48
2981237.637,-305.57,138.79,1239.54
2981247.628,-303.63,137.17,1229.06
2981257.623,-309.55,138.44,1242.79
2981267.614,-307.79,136.24,1228.74
2981277.631,-299.22,130.96,1192.9
2981287.626,-290.06,126.2,1156.3
2981297.586,-284.57,123.63,1133.24
2981307.582,-277.51,119.4,1102.31
2981317.599,-276.93,118.47,1098.52
2981327.59,-275.17,117.67,1090.51
2981337.586,-275.4,117.14,1089.29
2981347.578,-277.59,117.78,1096.77
2981357.567,-278.14,118.33,1100.62
2981367.557,-283.45,121.44,1124.66
2981377.551,-291.35,126.2,1157.93
2981387.546,-306.37,133.84,1217.12
2981397.532,-310.77,135.74,1236.3
2981407.527,-250.68,110.16,1026.58
2981417.518,-190.56,104.06,969.44
2981427.511,-68.96,120.12,1078.87
2981437.5,66.34,140.77,1103.2
2981447.522,174.27,174.33,1217.48
2981457.518,260.06,240.92,1562.81
2981467.509,312.91,294.11,1826.76
2981477.495,324.09,307.55,1881.51
2981487.49,323.76,311.87,1902.12
2981497.482,318.5,309.0,1892.55
2981507.477,308.19,299.95,1842.91
2981517.463,286.67,279.98,1727.0
2981527.455,263.75,257.82,1603.46
2981537.45,261.44,257.01,1601.28
2981547.442,253.69,252.06,1570.09
2981557.431,240.47,240.08,1499.71
2981567.422,236.59,235.86,1483.78
2981577.444,233.77,233.54,1478.7
2981587.44,230.79,230.6,1463.71
2981597.426,226.04,226.52,1437.65
2981607.421,220.77,221.69,1410.69
2981617.412,226.41,226.61,1449.42
2981627.404,233.09,232.87,1492.69
2981637.395,230.17,230.08,1476.56
2981647.385,235.45,235.64,1515.24
2981657.381,254.82,255.03,1650.26
2981667.372,242.9,244.72,1577.34
2981677.359,205.8,208.28,1321.2
2981687.354,194.01,191.74,1212.33
2981697.344,185.17,179.9,1137.77
2981707.341,198.8,191.15,1203.81
2981717.357,219.3,209.22,1304.87
2981727.348,227.74,215.8,1338.67
2981737.343,231.93,221.43,1357.28
2981747.336,235.44,228.11,1375.66
2981757.326,252.17,243.89,1463.41
2981767.316,273.19,261.58,1565.52
2981777.308,269.09,258.08,1536.46
2981787.305,254.29,244.14,1450.08
2981797.29,259.48,248.34,1471.64
2981807.284,254.6,243.14,1439.84
2981817.275,230.99,221.38,1307.34
2981827.269,209.28,202.46,1186.94
2981837.258,207.88,200.24,1176.92
2981847.28,226.27,215.56,1278.96
2981857.275,215.4,205.32,1217.88
2981867.266,190.41,183.2,1079.18
2981877.254,201.09,193.23,1136.52
2981887.248,230.34,220.98,1297.7
2981897.239,227.58,218.31,1281.34
2981907.236,196.29,188.4,1107.62
2981917.221,193.92,185.16,1096.37
2981927.212,224.39,214.35,1266.04
2981937.207,243.86,233.69,1375.55
2981947.199,229.86,220.13,1298.4
2981957.19,229.04,218.23,1291.2
2981967.18,249.02,235.36,1399.91
2981977.172,257.89,237.21,1422.27
2981987.169,131.25,144.62,909.26
2981997.184,-31.86,149.41,1014.63
2982207.042,-173.49,195.67,1389.4
2982217.034,-248.48,180.0,1347.29
2982227.057,-237.42,158.87,1206.66
2982237.046,-225.51,146.41,1122.09
2982247.006,-219.84,140.87,1086.25
2982257.002,-216.76,137.96,1067.96
2982267.024,-211.4,133.87,1040.95
2982277.011,-209.92,133.03,1033.65
2982287.006,-208.19,131.9,1024.45
2982296.997,-204.9,129.7,1007.83
2982306.992,-198.09,124.94,973.55
2982316.978,-196.63,124.25,965.9
2982326.971,-201.71,128.28,991.09
2982336.965,-203.23,129.49,998.34
2982346.957,-204.83,131.32,1008.04
2982356.946,-203.48,130.5,1000.88
2982366.937,-207.54,133.82,1020.37
2982376.929,-207.21,133.87,1019.92
2982386.924,-208.89,134.99,1028.08
2982396.942,-211.41,136.82,1040.05
2982406.937,-209.7,135.63,1031.31
2982416.927,-205.49,131.93,1008.74
2982426.921,-206.98,132.45,1015.42
2982436.91,-207.9,132.96,1019.36
2982446.9,-203.35,129.16,995.51
2982456.897,-210.45,134.28,1027.46
2982466.888,-218.54,140.01,1064.07
2982476.874,-223.13,142.58,1082.66
2982486.87,-227.09,145.14,1098.96
2982496.86,-222.95,141.61,1076.73
2982506.857,-223.99,141.55,1080.71
2982516.842,-226.26,142.57,1091.7
2982526.864,-221.28,138.87,1068.73
2982536.86,-226.14,141.99,1090.32
2982546.851,-234.72,147.47,1126.98
2982556.841,-221.4,137.63,1065.49
2982566.832,-208.08,127.76,1004.26
2982576.824,-200.57,122.38,970.23
2982586.821,-195.36,118.49,946.37
2982596.805,-196.14,119.34,951.25
2982606.8,-195.12,118.87,946.5
2982616.791,-188.1,114.08,911.66
2982626.784,-186.3,112.93,902.79
2982636.773,-181.09,108.88,878.28
2982646.796,-178.83,107.49,871.55
2982656.79,-184.66,111.64,899.52
2982666.782,-188.11,113.61,913.44
2982676.768,-189.43,114.32,919.22
2982686.763,-185.97,112.03,901.71
2982696.754,-187.01,112.55,907.47
2982706.751,-226.82,137.14,1089.16
2982716.736,-269.66,170.03,1319.37
2982726.728,-117.61,131.94,1218.1
2982736.723,31.24,151.3,1124.19
2982746.715,182.02,263.45,1707.84
2982756.705,253.38,313.48,2016.29
2982766.696,299.29,341.44,2176.54
2982776.687,316.12,350.4,2245.54
2982786.683,306.49,337.95,2166.65
2982796.699,309.76,342.71,2188.73
2982806.694,324.32,361.44,2294.43
2982816.685,324.18,362.99,2294.34
2982826.679,322.57,365.98,2296.23
2982836.668,322.57,367.16,2303.03
2982846.658,318.33,361.07,2271.84
2982856.654,310.49,353.32,2221.02
2982866.646,296.24,341.9,2142.59
2982876.632,288.61,338.26,2103.88
2982886.627,286.14,338.96,2099.42
2982896.618,280.61,333.96,2064.84
2982906.614,266.0,317.56,1966.4
2982916.6,252.95,303.69,1886.93
2982926.591,244.73,293.28,1833.59
2982936.586,219.97,258.6,1631.42
2982946.61,208.88,209.89,1364.42
2982956.598,213.73,195.37,1296.84
2982966.589,213.92,193.71,1295.27
2982976.582,215.08,192.88,1297.46
2982986.578,222.16,199.07,1335.14
2982996.563,226.78,204.01,1360.36
2983006.558,227.74,205.66,1366.17
2983016.549,228.96,206.16,1371.27
2983026.542,227.53,203.64,1360.28
2983036.531,227.38,203.67,1358.86
2983046.552,230.08,206.7,1375.76
2983056.548,234.82,210.98,1402.58
2983066.511,240.57,217.0,1436.45
2983076.526,243.94,221.31,1458.06
2983086.522,243.58,220.59,1455.58
2983096.512,243.08,218.63,1450.44
2983106.509,246.27,221.86,1471.06
2983116.494,247.69,224.81,1482.98
2983126.485,246.72,224.14,1475.51
2983136.48,249.82,226.78,1493.14
2983146.472,255.85,233.45,1530.88
2983156.462,250.72,228.62,1500.46
2983166.454,248.43,226.48,1485.32
2983176.445,249.28,227.27,1489.69
2983186.442,248.62,226.55,1485.8
2983196.457,250.52,228.75,1495.6
2983206.452,247.97,225.5,1474.38
2983216.443,246.49,224.2,1467.37
2983226.437,248.01,225.87,1479.46
2983236.426,242.83,220.58,1447.07
2983246.416,239.11,216.59,1422.43
2983256.411,244.06,222.13,1451.41
2983266.404,244.26,222.42,1455.76
2983276.39,241.52,218.93,1439.29
2983286.385,233.57,212.3,1393.4
2983296.376,222.2,202.28,1327.77
2983306.372,228.29,207.11,1364.39
2983316.357,232.38,209.84,1385.5
2983326.349,229.2,207.11,1369.52
2983336.345,234.15,213.51,1406.43
2983346.367,232.8,211.66,1396.61
2983356.357,222.15,199.76,1327.11
2983366.347,219.18,195.43,1297.52
2983376.339,215.82,174.07,1236.26
2983386.336,172.89,149.29,1216.34
2983396.321,58.63,172.6,1253.89
2983406.316,-29.08,181.63,1167.97
2983416.306,-95.24,160.16,1020.69
2983426.3,-106.21,129.34,851.5
2983436.289,-103.82,112.91,764.41
2983446.279,-104.78,110.94,758.04
2983456.276,-99.05,104.7,722.51
2983466.267,-99.15,104.92,726.11
2983476.284,-97.45,103.72,720.44
2983486.279,-94.56,101.67,707.74
2983496.27,-93.38,101.13,703.54
2983506.266,-93.34,102.11,708.0
2983516.252,-93.92,103.56,717.34
2983526.243,-92.45,102.22,711.82
2983536.238,-91.2,101.87,708.86
2983546.231,-91.2,104.11,716.43
2983556.22,-89.23,102.51,705.38
2983566.211,-86.42,99.9,687.26
2983576.203,-87.64,102.32,701.07
2983586.199,-83.59,98.82,681.5
2983596.185,-124.41,129.22,814.54
2983606.18,-174.98,161.27,995.77
2983616.201,-161.37,129.67,838.49
2983626.194,-156.59,119.75,782.78
2983636.183,-146.43,110.1,728.39
2983646.174,-143.68,107.13,710.51
2983656.17,-150.38,113.62,740.84
2983666.162,-150.05,112.69,737.17
2983676.148,-152.93,114.97,751.43
2983686.142,-157.75,119.47,776.07
2983696.134,-151.74,112.71,737.73
2983706.13,-149.63,110.27,721.61
2983716.115,-149.4,110.46,720.54
2983726.107,-152.04,113.04,734.77
2983736.102,-157.03,117.17,757.75
2983746.125,-156.81,116.28,753.15
2983756.114,-155.72,115.25,751.32
2983766.105,-155.42,115.36,752.3
2983776.097,-148.43,109.41,715.88
2983786.093,-145.23,106.74,700.04
2983796.078,-151.15,112.37,731.77
2983806.073,-153.03,113.91,741.28
2983816.065,-150.83,111.66,730.47
2983826.057,-149.31,110.48,723.65
2983836.047,-148.59,109.93,720.05
2983846.038,-148.88,110.17,721.47
2983856.033,-148.93,109.87,720.81
2983866.025,-150.64,110.8,726.26
2983876.041,-162.23,120.46,790.85
2983886.037,-174.18,129.89,858.05
2983896.028,0.0,0.0,0.0
2983906.019,0.0,0.0,0.0
2983916.01,0.0,0.0,0.0
2983926.001,0.0,0.0,0.0
2983935.992,0.0,0.0,0.0
2983945.983,0.0,0.0,0.0
2983955.974,0.0,0.0,0.0
2983965.965,0.0,0.0,0.0
2983975.959,-344.09,165.14,1613.18
2983985.956,-254.81,140.62,1237.7
2983995.942,-244.88,156.26,1238.17
2984005.937,-245.33,164.49,1236.71
2984015.927,-267.48,208.07,1349.73
2984025.951,-221.96,176.67,1114.6
2984035.94,-88.46,43.63,404.55
2984045.932,-85.05,36.19,385.64
2984055.927,-151.24,102.06,758.1
2984065.919,-178.04,127.76,921.26
2984075.906,-136.94,94.89,676.42
2984085.899,-330.6,273.84,1601.37
2984095.891,-404.65,338.64,1989.66
2984105.888,-202.01,155.18,998.6
2984115.873,-239.92,190.94,1181.56
2984125.864,-263.58,213.81,1291.09
2984135.86,-303.69,249.11,1495.43
2984145.883,-373.95,310.28,1843.17
2984155.871,-274.94,216.89,1359.58
2984165.863,-252.76,195.08,1276.27
2984175.855,-235.75,181.06,1193.67
2984185.851,-185.81,135.53,937.56
2984195.837,-173.58,121.67,864.27
2984205.832,-173.24,119.93,856.67
2984215.821,-168.46,116.1,834.41
2984225.815,-173.28,120.39,865.15
2984235.805,-176.51,123.78,885.79
2984245.826,-190.86,134.93,958.56
2984255.821,-194.69,142.78,997.37
2984265.783,-152.23,124.4,872.48
2984275.769,-135.94,124.04,875.49
2984405.694,0.0,0.0,0.0
2984415.684,0.0,0.0,0.0
2984425.709,0.0,0.0,0.0
2984435.697,0.0,0.0,0.0
2984445.689,0.0,0.0,0.0
2984455.685,27.9,78.58,919.17
2984465.676,111.52,130.77,1240.24
2984475.662,165.42,161.19,1375.22
2984485.657,159.11,190.12,1263.37
2984495.649,297.1,480.09,2513.55
2984505.646,481.51,797.96,4145.41
2984515.63,447.43,730.29,3870.25
2984525.622,274.79,444.8,2420.85
2984535.618,222.29,359.14,1968.69
2984545.609,216.24,341.45,1869.45
2984555.599,212.88,330.73,1812.01
2984565.62,207.85,323.41,1771.42
2984575.613,219.94,343.86,1872.8
2984585.609,230.1,359.5,1959.36
2984595.595,231.82,363.91,1983.13
2984605.589,236.85,371.94,2025.43
2984615.579,245.45,383.62,2097.0
2984625.573,247.77,379.37,2088.8
2984635.563,186.18,280.5,1599.83
2984645.553,85.57,181.27,1106.93
2984655.55,1.38,128.08,882.37
2984665.541,-20.13,82.72,623.3
2984675.527,-65.17,55.16,445.76
2984685.522,-157.87,121.83,902.09
2984695.544,-190.41,149.05,1078.68
2984705.54,-199.27,153.54,1109.86
2984715.524,-199.02,152.9,1111.21
2984725.517,-185.23,141.95,1038.24
2984735.512,-174.9,133.62,981.01
2984745.504,-173.63,132.79,976.75
2984755.494,-169.33,129.49,957.54
2984765.484,-161.42,122.71,917.51
2984775.476,-156.94,119.6,893.64
2984785.472,-152.65,116.67,870.25
2984795.457,-148.43,113.12,850.12
2984805.452,-148.68,113.85,856.42
2984815.443,-149.84,114.86,864.42
2984825.467,-152.44,116.12,879.8
2984835.457,-159.21,122.28,922.07
2984845.447,-159.86,123.11,928.34
2984855.443,-159.12,121.75,921.58
2984865.434,-167.47,127.18,962.12
2984875.421,-149.41,95.23,787.57
2984885.417,-205.79,121.02,1024.11
2984895.408,-259.53,151.45,1273.79
2984905.404,-276.48,158.25,1329.86
2984915.389,-271.39,154.26,1300.74
2984925.38,-250.57,141.38,1201.48
2984935.375,-238.14,134.14,1139.35
2984945.368,-231.23,129.71,1105.7
2984955.357,-232.82,130.64,1114.44
2984965.378,-236.69,133.72,1138.51
2984975.371,-238.76,134.63,1148.44
2984985.366,-243.71,137.25,1168.03
2984995.353,-240.46,135.29,1152.57
2985005.347,-232.93,130.87,1122.4
2985015.337,-237.61,133.06,1146.21
2985025.331,-244.53,137.03,1180.46
2985035.32,-249.49,139.86,1209.52
