gidx,timestamp,pupil_center_left_x,pupil_center_left_y,pupil_center_left_z,pupil_center_right_x,pupil_center_right_y,pupil_center_right_z,pupil_diameter_left,pupil_diameter_right,gaze_direction_left_x,gaze_direction_left_y,gaze_direction_left_z,gaze_direction_right_x,gaze_direction_right_y,gaze_direction_right_z,gaze_position_x,gaze_position_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z
72244,958114167,32.59,-20.95,-33.67,-31.56,-17.49,-32.42,3.38,3.33,0.0345,0.1599,0.9865,0.0331,0.181,0.9829,0.4776,0.3319,35.25,156.05,979.39
72245,958124159,32.59,-20.97,-33.76,-31.71,-17.25,-32.49,3.43,3.35,0.0298,0.1612,0.9865,0.0378,0.1804,0.9829,0.4776,0.3316,34.71,154.11,965.55
72246,958134154,32.59,-20.95,-33.67,-31.56,-17.49,-32.43,3.41,3.34,0.033,0.1625,0.9862,0.0348,0.1794,0.9832,0.4777,0.3297,39.7,178.5,1105.57
72247,958144172,32.59,-20.99,-33.74,-31.71,-17.24,-32.5,3.46,3.36,0.03,0.1643,0.986,0.0391,0.1793,0.983,0.4777,0.3246,58.1,267.9,1611.6
72248,958154161,32.59,-20.96,-33.66,-31.56,-17.48,-32.45,3.43,3.36,0.0354,0.1673,0.9853,0.035,0.18,0.9831,0.4775,0.3228,66.01,305.44,1818.6
72249,958164157,32.59,-20.99,-33.74,-31.7,-17.23,-32.52,3.49,3.38,0.0308,0.1649,0.9858,0.0388,0.179,0.9831,0.4775,0.3218,72.53,335.96,1988.92
72252,958194130,32.59,-20.96,-33.66,-31.57,-17.46,-32.51,3.46,3.43,0.0337,0.1665,0.9855,0.0325,0.185,0.9822,0.4787,0.3181,74.25,372.34,2158.24
72253,958204121,32.59,-21.01,-33.72,-31.7,-17.21,-32.56,3.51,3.42,0.0318,0.1697,0.985,0.0361,0.1803,0.983,0.4781,0.3206,60.19,288.95,1699.11
72254,958214118,32.58,-20.97,-33.65,-31.57,-17.45,-32.52,3.49,3.46,0.034,0.1657,0.9856,0.0348,0.1836,0.9824,0.4777,0.3221,53.97,252.26,1496.24
72255,958224104,32.59,-21.01,-33.72,-31.7,-17.2,-32.57,3.54,3.45,0.0307,0.1664,0.9856,0.0388,0.1823,0.9825,0.4774,0.3232,50.08,229.88,1372.06
72256,958234098,32.59,-20.98,-33.64,-31.57,-17.45,-32.53,3.52,3.47,0.0339,0.1695,0.9849,0.0353,0.1763,0.9837,0.4774,0.3259,45.77,207.1,1255.25
72257,958244090,32.59,-21.0,-33.73,-31.7,-17.2,-32.59,3.57,3.47,0.029,0.1673,0.9855,0.041,0.1809,0.9826,0.4776,0.32,75.51,354.63,2078.89
72258,958254112,32.58,-20.98,-33.64,-31.57,-17.44,-32.53,3.55,3.49,0.0333,0.1704,0.9848,0.0357,0.1774,0.9835,0.4779,0.32,78.71,375.25,2199.6
72259,958264102,32.59,-20.99,-33.74,-31.7,-17.19,-32.6,3.6,3.49,0.0273,0.1697,0.9851,0.0399,0.18,0.9829,0.4786,0.3176,96.38,480.83,2780.01
72260,958274094,32.59,-20.98,-33.64,-31.57,-17.44,-32.54,3.57,3.5,0.0292,0.1707,0.9849,0.0354,0.1795,0.9831,0.4794,0.317,100.85,524.16,3020.93
72261,958284089,32.59,-20.99,-33.75,-31.7,-17.19,-32.6,3.61,3.51,0.0246,0.1711,0.9849,0.0385,0.179,0.9831,0.4799,0.3167,105.8,564.97,3250.26
72262,958294080,32.59,-20.99,-33.64,-31.57,-17.45,-32.54,3.59,3.51,0.0261,0.171,0.9849,0.0365,0.1799,0.983,0.48,0.3163,104.9,566.51,3251.16
72263,958304067,32.6,-20.98,-33.76,-31.7,-17.19,-32.6,3.62,3.53,0.0224,0.1715,0.9849,0.0388,0.1798,0.9829,0.4804,0.3166,91.85,505.71,2906.59
72264,958314061,32.59,-20.99,-33.64,-31.57,-17.45,-32.54,3.6,3.52,0.0229,0.171,0.985,0.0358,0.1809,0.9828,0.4812,0.3164,86.98,499.71,2868.47
72265,958324053,32.6,-20.97,-33.77,-31.69,-17.21,-32.59,3.63,3.53,0.0197,0.1703,0.9852,0.0369,0.1788,0.9832,0.4818,0.3181,82.54,487.37,2822.59
72266,958334050,32.66,-20.96,-33.72,-31.5,-17.46,-32.53,3.58,3.51,0.0268,0.1655,0.9858,0.0406,0.1801,0.9828,0.4782,0.322,69.16,332.01,1967.1
72267,958344034,32.77,-21.04,-33.8,-31.52,-17.21,-32.59,3.55,3.52,0.0539,0.171,0.9838,0.0738,0.1964,0.9777,0.459,0.3144,70.79,182.79,1044.77
72268,958354026,32.9,-20.96,-33.85,-31.3,-17.39,-32.61,3.57,3.51,0.0933,0.1745,0.9802,0.0957,0.1995,0.9752,0.4402,0.3059,136.53,249.51,1371.34
72269,958364022,32.94,-21.13,-33.78,-31.35,-17.2,-32.58,3.56,3.48,0.095,0.1821,0.9787,0.1097,0.1956,0.9745,0.4359,0.3001,221.48,387.97,2071.88
72270,958374045,32.98,-20.98,-33.84,-31.22,-17.36,-32.64,3.56,3.48,0.105,0.1835,0.9774,0.1044,0.1982,0.9746,0.4347,0.2969,258.37,450.21,2367.28
72271,958384034,32.97,-21.13,-33.78,-31.32,-17.19,-32.59,3.53,3.47,0.0967,0.1834,0.9783,0.1155,0.1996,0.973,0.4333,0.2982,190.54,323.2,1711.23
72272,958394026,33.0,-20.96,-33.86,-31.22,-17.35,-32.64,3.47,3.47,0.1031,0.184,0.9775,0.1077,0.1979,0.9743,0.4327,0.3038,116.89,191.1,1041.12
72273,958404016,32.98,-21.12,-33.79,-31.32,-17.19,-32.59,3.49,3.46,0.0878,0.1798,0.9798,0.1223,0.2028,0.9715,0.4331,0.3023,126.66,209.96,1134.99
72274,958414012,33.0,-20.96,-33.86,-31.22,-17.35,-32.64,3.44,3.46,0.1002,0.1832,0.978,0.1088,0.2009,0.9735,0.4335,0.3015,127.16,212.91,1145.8
72275,958423999,32.98,-21.12,-33.79,-31.32,-17.18,-32.59,3.47,3.45,0.0873,0.1806,0.9797,0.1219,0.2045,0.9713,0.4333,0.3013,122.63,205.03,1102.49
72276,958433994,33.01,-20.95,-33.86,-31.22,-17.35,-32.63,3.43,3.46,0.0999,0.1832,0.978,0.1099,0.2023,0.9731,0.4332,0.3008,125.35,209.48,1123.85
72277,958443984,32.98,-21.11,-33.79,-31.32,-17.18,-32.59,3.45,3.44,0.0871,0.1811,0.9796,0.1231,0.2047,0.971,0.433,0.3008,122.8,204.67,1098.14
72278,958453977,33.01,-20.95,-33.86,-31.22,-17.35,-32.64,3.42,3.44,0.1005,0.183,0.978,0.1105,0.2029,0.9729,0.4326,0.3014,117.51,194.14,1044.83
72279,958463965,32.98,-21.11,-33.78,-31.32,-17.18,-32.59,3.43,3.42,0.0872,0.1807,0.9797,0.1251,0.2066,0.9704,0.4321,0.3009,114.54,188.31,1011.09
72280,958473956,33.01,-20.95,-33.86,-31.23,-17.34,-32.64,3.42,3.41,0.1025,0.185,0.9774,0.1113,0.2041,0.9726,0.4317,0.2997,116.93,191.98,1024.7
72281,958483952,32.98,-21.11,-33.77,-31.33,-17.17,-32.6,3.41,3.39,0.0895,0.1825,0.9791,0.1255,0.2075,0.9701,0.4314,0.2988,120.48,197.86,1051.27
72282,958493945,33.01,-20.95,-33.85,-31.23,-17.34,-32.64,3.4,3.39,0.1029,0.1853,0.9773,0.1124,0.2051,0.9723,0.4311,0.2992,115.39,188.45,1003.23
72283,958503961,32.99,-21.11,-33.75,-31.33,-17.16,-32.61,3.38,3.37,0.0897,0.1811,0.9794,0.1253,0.2094,0.9698,0.4311,0.2998,109.7,178.54,953.36
72284,958513955,33.01,-20.95,-33.85,-31.23,-17.33,-32.65,3.37,3.37,0.1026,0.1842,0.9775,0.1124,0.2049,0.9723,0.4311,0.3005,110.3,178.87,958.62
72285,958523948,32.99,-21.12,-33.74,-31.33,-17.15,-32.61,3.35,3.34,0.0915,0.1797,0.9795,0.1249,0.2089,0.9699,0.4306,0.3011,108.51,174.23,936.74
72286,958533944,33.01,-20.95,-33.85,-31.23,-17.33,-32.66,3.36,3.34,0.1037,0.1844,0.9774,0.113,0.2052,0.9722,0.4304,0.301,105.01,168.13,903.4
72287,958543929,32.99,-21.12,-33.73,-31.33,-17.16,-32.61,3.34,3.32,0.0947,0.1816,0.9788,0.1245,0.2098,0.9698,0.4298,0.299,113.71,182.29,969.64
72288,958553919,33.02,-20.95,-33.84,-31.23,-17.33,-32.65,3.36,3.21,0.103,0.1846,0.9774,0.1247,0.2114,0.9694,0.4271,0.2957,119.78,187.56,982.6
72289,958563916,32.99,-21.12,-33.73,-31.33,-17.16,-32.6,3.32,3.26,0.0984,0.1842,0.978,0.1285,0.2104,0.9691,0.4276,0.296,125.81,198.17,1039.12
72290,958573908,33.02,-20.95,-33.84,-31.22,-17.33,-32.65,3.34,3.26,0.103,0.1848,0.9774,0.1163,0.2039,0.9721,0.4306,0.297,152.62,249.75,1315.32
72291,958583899,32.99,-21.13,-33.73,-31.32,-17.16,-32.6,3.31,3.28,0.0976,0.1841,0.9781,0.122,0.205,0.9711,0.4305,0.2968,152.45,249.46,1312.32
72292,958593889,33.02,-20.95,-33.84,-31.22,-17.33,-32.65,3.35,3.17,0.1056,0.1867,0.9767,0.1227,0.2106,0.9698,0.4271,0.294,128.9,203.68,1057.93
72293,958603880,32.99,-21.13,-33.73,-31.32,-17.17,-32.6,3.3,3.23,0.0974,0.181,0.9786,0.1337,0.2168,0.967,0.4251,0.2986,94.43,141.98,754.76
72294,958613875,33.02,-20.95,-33.84,-31.16,-17.45,-32.48,3.35,3.21,0.1087,0.1903,0.9757,0.1091,0.1934,0.975,0.4306,0.3017,130.51,208.97,1127.02
72295,958623861,32.99,-21.13,-33.73,-31.3,-17.21,-32.54,3.31,3.24,0.0997,0.1865,0.9774,0.1191,0.2003,0.9725,0.4315,0.295,222.94,373.34,1945.83
72296,958633856,33.02,-20.95,-33.84,-31.2,-17.38,-32.58,3.35,3.21,0.1111,0.1925,0.975,0.1144,0.2021,0.9727,0.429,0.2916,191.82,314.84,1615.12
72297,958643879,32.98,-21.11,-33.75,-31.32,-17.18,-32.59,3.31,3.24,0.0991,0.1864,0.9775,0.1239,0.2087,0.9701,0.4293,0.2939,145.8,237.61,1232.61
72298,958653870,32.74,-20.98,-33.69,-31.35,-17.39,-32.65,3.23,2.89,0.0836,0.179,0.9803,0.1045,0.2033,0.9735,0.4401,0.3035,110.77,204.51,1109.91
72299,958663859,32.54,-20.93,-33.81,-31.67,-17.15,-32.74,3.27,3.0,0.0028,0.1713,0.9852,0.0165,0.2076,0.9781,0.4921,0.3275,5.12,72.06,438.83
72300,958673852,32.34,-20.78,-33.81,-31.54,-17.65,-32.41,3.29,3.08,-0.0301,0.1837,0.9825,-0.0366,0.2161,0.9757,0.5202,0.3085,-21.42,111.64,607.78
72301,958683847,32.19,-20.82,-33.8,-31.89,-17.22,-32.73,3.32,3.04,-0.0606,0.1909,0.9797,-0.0284,0.2195,0.9752,0.5274,0.294,-46.55,196.21,992.19
72302,958693838,32.19,-20.72,-33.82,-31.73,-17.58,-32.53,3.29,3.17,-0.0526,0.1852,0.9813,-0.0605,0.2273,0.9719,0.5349,0.2933,-58.61,195.36,982.66
72303,958703825,32.14,-20.81,-33.79,-31.97,-17.18,-32.78,3.31,3.13,-0.0693,0.1904,0.9793,-0.0545,0.2186,0.9743,0.5386,0.2989,-50.67,148.65,767.58
72304,958713819,32.17,-20.71,-33.82,-31.76,-17.57,-32.53,3.27,3.2,-0.0585,0.1817,0.9816,-0.0662,0.2253,0.972,0.5389,0.3022,-45.66,130.63,685.63
72305,958723812,32.13,-20.81,-33.79,-31.98,-17.18,-32.77,3.3,3.16,-0.069,0.19,0.9794,-0.0589,0.2158,0.9747,0.5401,0.3035,-45.28,124.91,659.78
72306,958733807,32.16,-20.71,-33.82,-31.76,-17.57,-32.52,3.26,3.2,-0.0612,0.1801,0.9817,-0.0706,0.2247,0.9719,0.5414,0.3065,-42.1,110.79,593.81
72307,958743792,32.14,-20.81,-33.78,-31.98,-17.18,-32.76,3.29,3.17,-0.0681,0.1869,0.98,-0.0593,0.2171,0.9743,0.541,0.3169,-28.55,71.61,405.35
72308,958753813,32.17,-20.71,-33.81,-31.79,-17.58,-32.49,3.26,3.2,-0.0634,0.1786,0.9819,-0.0593,0.2229,0.973,0.539,0.3167,-28.95,76.22,431.18
72309,958763809,32.14,-20.81,-33.77,-31.99,-17.19,-32.74,3.3,3.16,-0.0675,0.1887,0.9797,-0.057,0.2127,0.9755,0.5388,0.3031,-52.02,148.78,784.39
72310,958773802,32.16,-20.71,-33.81,-31.79,-17.59,-32.48,3.26,3.21,-0.0643,0.1813,0.9813,-0.0613,0.2217,0.9732,0.539,0.3023,-52.01,148.29,778.85
72311,958783792,32.15,-20.82,-33.76,-32.0,-17.2,-32.72,3.3,3.19,-0.0672,0.1904,0.9794,-0.0625,0.212,0.9753,0.5417,0.3187,-28.44,69.34,396.21
72312,958793782,32.17,-20.71,-33.8,-31.79,-17.59,-32.47,3.26,3.22,-0.0659,0.178,0.9818,-0.0672,0.2236,0.9724,0.543,0.3236,-25.99,59.84,351.17
72313,958803773,32.16,-20.82,-33.75,-32.0,-17.21,-32.7,3.31,3.2,-0.0675,0.1903,0.9794,-0.0645,0.213,0.9749,0.5427,0.3204,-27.17,64.17,369.96
72314,958813769,32.17,-20.72,-33.78,-31.79,-17.6,-32.46,3.28,3.23,-0.0643,0.1823,0.9811,-0.0682,0.2231,0.9724,0.5426,0.3193,-27.21,64.73,371.06
72315,958823757,32.16,-20.83,-33.74,-32.0,-17.21,-32.69,3.32,3.2,-0.0671,0.1914,0.9792,-0.0646,0.2137,0.9748,0.5426,0.3191,-27.27,65.01,372.22
72316,958833751,32.17,-20.73,-33.76,-31.8,-17.6,-32.46,3.28,3.24,-0.0623,0.1826,0.9812,-0.069,0.2236,0.9722,0.5422,0.3186,-27.12,65.39,373.37
72317,958843742,32.17,-20.83,-33.73,-32.0,-17.22,-32.68,3.34,3.21,-0.0655,0.1931,0.979,-0.0648,0.2148,0.9745,0.5421,0.3172,-27.12,66.08,374.43
72318,958853734,32.17,-20.73,-33.75,-31.8,-17.6,-32.46,3.29,3.24,-0.0602,0.1846,0.981,-0.0707,0.2258,0.9716,0.5422,0.3159,-27.2,66.72,375.5
72319,958863724,32.17,-20.83,-33.73,-32.0,-17.22,-32.68,3.34,3.21,-0.0649,0.1942,0.9788,-0.0667,0.2165,0.974,0.5426,0.3153,-27.53,67.15,376.59
72320,958873715,32.17,-20.74,-33.74,-31.8,-17.59,-32.46,3.29,3.25,-0.0607,0.1842,0.981,-0.0723,0.2267,0.9713,0.5428,0.3153,-27.79,67.33,377.72
72321,958883710,32.17,-20.83,-33.72,-32.0,-17.22,-32.67,3.34,3.21,-0.0635,0.1932,0.9791,-0.0681,0.2168,0.9738,0.5426,0.3155,-27.7,67.47,378.88
72322,958893733,32.17,-20.74,-33.73,-31.8,-17.59,-32.46,3.3,3.25,-0.0574,0.1853,0.981,-0.0726,0.2258,0.9715,0.5419,0.315,-27.32,67.86,380.01
72323,958903718,32.17,-20.82,-33.73,-32.0,-17.22,-32.67,3.35,3.2,-0.0621,0.1946,0.9789,-0.0673,0.2149,0.9743,0.5418,0.3156,-27.38,67.83,381.2
72324,958913713,32.17,-20.74,-33.73,-31.79,-17.59,-32.46,3.29,3.24,-0.0574,0.1833,0.9814,-0.0728,0.2228,0.9721,0.5418,0.3179,-27.51,67.25,382.5
72325,958923706,32.17,-20.82,-33.73,-32.0,-17.22,-32.67,3.34,3.2,-0.0611,0.1927,0.9794,-0.0677,0.2129,0.9747,0.5415,0.3178,-27.39,67.48,383.63
72326,958933701,32.17,-20.73,-33.73,-31.79,-17.59,-32.45,3.3,3.23,-0.0562,0.1845,0.9812,-0.0733,0.2224,0.9722,0.5416,0.3172,-27.5,67.88,384.72
72327,958943686,32.17,-20.81,-33.74,-32.0,-17.22,-32.66,3.33,3.2,-0.0605,0.1929,0.9793,-0.0679,0.213,0.9747,0.5414,0.3173,-27.47,68.04,385.87
72328,958953678,32.18,-20.73,-33.74,-31.79,-17.6,-32.44,3.3,3.24,-0.055,0.1847,0.9813,-0.0716,0.2206,0.9727,0.5406,0.318,-27.03,67.99,387.08
72329,958963673,32.17,-20.8,-33.75,-31.99,-17.22,-32.66,3.33,3.2,-0.0574,0.1918,0.9798,-0.0649,0.2116,0.9752,0.5393,0.3186,-26.29,67.95,388.31
72330,958973666,32.18,-20.73,-33.74,-31.78,-17.6,-32.43,3.3,3.22,-0.0529,0.1849,0.9813,-0.0686,0.2186,0.9734,0.5388,0.3188,-26.05,68.07,389.48
72331,958983655,32.17,-20.81,-33.74,-31.99,-17.23,-32.65,3.34,3.21,-0.059,0.1936,0.9793,-0.0652,0.2122,0.975,0.54,0.3171,-26.85,68.91,390.42
72332,958993646,32.18,-20.73,-33.74,-31.75,-17.71,-32.33,3.3,3.24,-0.0561,0.1816,0.9818,-0.0751,0.2289,0.9705,0.5421,0.3146,-28.29,70.01,391.24
72333,959003668,32.14,-20.84,-33.72,-31.99,-17.27,-32.62,3.33,3.2,-0.0669,0.1914,0.9792,-0.0666,0.2185,0.9736,0.5431,0.3141,-29.41,71.42,398.07
72334,959013663,32.16,-20.74,-33.75,-31.76,-17.72,-32.33,3.3,3.26,-0.0593,0.1794,0.982,-0.0748,0.2322,0.9698,0.5432,0.315,-28.06,67.59,378.51
72335,959023650,32.14,-20.84,-33.72,-31.99,-17.27,-32.62,3.34,3.19,-0.0699,0.189,0.9795,-0.0639,0.2232,0.9727,0.5464,0.3506,-14.78,26.63,183.62
72336,959033646,32.16,-20.74,-33.76,-31.74,-17.73,-32.32,3.3,3.24,-0.06,0.1726,0.9832,-0.0747,0.2328,0.9697,0.5463,0.3572,-14.45,24.9,179.43
72337,959043636,32.13,-20.85,-33.72,-31.99,-17.27,-32.63,3.34,3.18,-0.0707,0.1859,0.98,-0.0618,0.2189,0.9738,0.5431,0.3225,-25.47,58.86,343.3
72338,959053628,32.16,-20.75,-33.76,-31.73,-17.73,-32.32,3.3,3.24,-0.063,0.1771,0.9822,-0.0717,0.2269,0.9713,0.5432,0.3186,-29.04,68.49,391.02
72339,959063618,32.13,-20.86,-33.72,-31.99,-17.27,-32.63,3.33,3.19,-0.0729,0.1862,0.9798,-0.0631,0.2172,0.9741,0.5435,0.315,-32.93,78.73,440.85
72340,959073609,32.15,-20.75,-33.77,-31.73,-17.73,-32.32,3.29,3.24,-0.0637,0.1754,0.9824,-0.0733,0.2272,0.9711,0.5436,0.3148,-33.93,81.09,453.61
72341,959083606,32.13,-20.86,-33.73,-31.99,-17.27,-32.64,3.33,3.19,-0.073,0.1842,0.9802,-0.0631,0.2159,0.9744,0.5436,0.3182,-31.73,74.34,423.48
72342,959093596,32.16,-20.76,-33.77,-31.71,-17.73,-32.31,3.29,3.25,-0.062,0.1733,0.9829,-0.0748,0.2263,0.9712,0.5436,0.3189,-31.64,73.84,422.06
72343,959103582,32.14,-20.86,-33.73,-31.97,-17.26,-32.64,3.33,3.21,-0.0705,0.184,0.9804,-0.0658,0.2148,0.9744,0.5436,0.3188,-31.79,74.19,423.96
72344,959113577,32.17,-20.76,-33.77,-31.68,-17.74,-32.29,3.29,3.25,-0.0606,0.173,0.983,-0.078,0.2255,0.9711,0.5442,0.3193,-32.25,74.18,424.93
72345,959123569,32.16,-20.86,-33.74,-31.96,-17.25,-32.64,3.33,3.23,-0.0675,0.1837,0.9807,-0.0712,0.2135,0.9744,0.5443,0.3197,-32.45,74.18,425.91
72346,959133564,32.18,-20.77,-33.76,-31.67,-17.74,-32.29,3.29,3.26,-0.0589,0.1725,0.9833,-0.0803,0.2253,0.971,0.5443,0.3196,-32.51,74.39,426.85
72347,959143581,32.17,-20.86,-33.75,-31.95,-17.24,-32.65,3.32,3.24,-0.0639,0.1826,0.9811,-0.0735,0.2113,0.9747,0.5439,0.3216,-32.3,73.78,427.98
72348,959153577,32.19,-20.77,-33.75,-31.75,-17.66,-32.38,3.29,3.23,-0.0574,0.1717,0.9835,-0.0723,0.2142,0.9741,0.5411,0.3264,-30.44,72.0,429.49
72349,959163567,32.17,-20.86,-33.75,-31.97,-17.2,-32.69,3.32,3.23,-0.0608,0.1803,0.9817,-0.0686,0.2049,0.9764,0.5411,0.3264,-30.54,72.17,430.46
72350,959173561,32.19,-20.78,-33.75,-31.68,-17.71,-32.31,3.28,3.24,-0.0573,0.1713,0.9835,-0.0785,0.2209,0.9721,0.5431,0.3226,-31.97,73.86,431.03
72351,959183549,32.17,-20.86,-33.75,-31.95,-17.21,-32.67,3.32,3.23,-0.0611,0.1826,0.9813,-0.0722,0.2085,0.9754,0.5424,0.3228,-31.56,73.94,432.04
72352,959193539,32.19,-20.78,-33.74,-31.74,-17.66,-32.37,3.28,3.23,-0.0558,0.171,0.9837,-0.071,0.2164,0.9737,0.5401,0.3253,-30.0,73.1,433.33
72353,959203536,32.17,-20.86,-33.75,-31.97,-17.2,-32.68,3.31,3.19,-0.0602,0.1811,0.9816,-0.0631,0.2061,0.9765,0.5391,0.325,-29.34,73.38,434.32
72354,959213528,32.19,-20.78,-33.73,-31.74,-17.67,-32.36,3.27,3.21,-0.0557,0.1705,0.9838,-0.0689,0.2195,0.9732,0.5394,0.3235,-29.61,74.11,435.16
72355,959223513,32.17,-20.87,-33.74,-31.98,-17.21,-32.67,3.31,3.18,-0.0626,0.1828,0.9812,-0.0631,0.2082,0.976,0.5399,0.3226,-30.02,74.68,436.02
72356,959233507,32.19,-20.78,-33.74,-31.74,-17.69,-32.34,3.27,3.21,-0.0573,0.1712,0.9836,-0.0692,0.2222,0.9726,0.5401,0.3214,-30.18,75.29,436.88
72357,959243500,32.17,-20.87,-33.73,-31.98,-17.23,-32.65,3.32,3.17,-0.064,0.1852,0.9806,-0.0609,0.2102,0.9758,0.5397,0.3198,-29.95,76.1,437.72
72358,959253496,32.19,-20.78,-33.75,-31.73,-17.72,-32.3,3.27,3.21,-0.0576,0.1718,0.9834,-0.0682,0.227,0.9715,0.5399,0.3181,-30.1,76.97,438.51
72359,959263512,32.17,-20.88,-33.72,-31.98,-17.26,-32.63,3.31,3.17,-0.0656,0.1868,0.9802,-0.0617,0.2134,0.975,0.5407,0.3177,-29.89,75.19,427.37
72360,959273504,32.19,-20.77,-33.76,-31.73,-17.74,-32.29,3.27,3.21,-0.0592,0.1734,0.9831,-0.0678,0.2264,0.9717,0.5403,0.3165,-31.42,80.38,453.93
72361,959283499,32.17,-20.89,-33.72,-31.98,-17.27,-32.61,3.3,3.14,-0.067,0.187,0.9801,-0.0571,0.2132,0.9753,0.5389,0.308,-42.09,116.79,631.12
72362,959293490,32.18,-20.77,-33.76,-31.72,-17.75,-32.27,3.27,3.2,-0.0615,0.1744,0.9828,-0.0654,0.2293,0.9712,0.5397,0.3064,-42.18,115.58,619.54
72363,959303480,32.16,-20.89,-33.71,-31.98,-17.3,-32.59,3.29,3.16,-0.0688,0.1871,0.9799,-0.0613,0.2158,0.9745,0.5419,0.3199,-27.56,66.42,382.04
72364,959313471,32.18,-20.77,-33.76,-31.75,-17.71,-32.32,3.25,3.21,-0.0637,0.1705,0.9833,-0.0655,0.2276,0.9716,0.5416,0.3272,-24.44,56.78,340.17
72365,959323464,32.17,-20.88,-33.72,-31.98,-17.28,-32.61,3.28,3.16,-0.065,0.1879,0.98,-0.0586,0.2139,0.9751,0.5396,0.3194,-26.97,68.83,394.94
72366,959333459,32.19,-20.77,-33.73,-31.63,-17.71,-32.26,3.24,3.16,-0.0531,0.1837,0.9815,-0.0553,0.2332,0.9709,0.5345,0.3096,-23.95,73.96,403.39
72367,959343445,32.21,-20.76,-33.85,-31.87,-17.25,-32.57,3.29,3.17,-0.041,0.2041,0.9781,-0.0468,0.2277,0.9726,0.5281,0.2999,-19.36,76.97,400.46
72368,959353440,32.23,-20.74,-33.75,-31.65,-17.54,-32.42,3.24,3.17,-0.0333,0.2017,0.9789,-0.0396,0.2357,0.971,0.5231,0.2965,-15.95,78.34,401.41
72369,959363431,32.24,-20.72,-33.89,-31.87,-17.17,-32.63,3.29,3.18,-0.0283,0.211,0.9771,-0.0372,0.2279,0.973,0.5208,0.295,-14.44,79.09,402.43
72370,959373423,32.24,-20.72,-33.76,-31.66,-17.51,-32.45,3.23,3.17,-0.027,0.2055,0.9783,-0.0345,0.2354,0.9713,0.5194,0.294,-13.47,79.64,403.48
72371,959383413,32.25,-20.71,-33.9,-31.87,-17.17,-32.63,3.28,3.18,-0.0252,0.2133,0.9767,-0.0329,0.2289,0.9729,0.5184,0.2926,-12.86,80.34,404.49
72372,959393434,32.25,-20.72,-33.76,-31.66,-17.5,-32.45,3.23,3.17,-0.0245,0.2078,0.9779,-0.0327,0.2372,0.9709,0.518,0.2912,-12.58,81.06,405.48
72373,959403430,32.25,-20.71,-33.9,-31.88,-17.15,-32.66,3.28,3.17,-0.0251,0.2139,0.9765,-0.0331,0.2295,0.9728,0.5185,0.2917,-12.94,81.11,406.6
72374,959413421,32.28,-20.73,-33.76,-31.62,-17.48,-32.48,3.22,3.15,-0.02,0.2084,0.9778,-0.0405,0.2323,0.9718,0.519,0.2937,-13.35,80.6,407.92
72375,959423408,32.43,-20.82,-33.87,-31.7,-17.1,-32.71,3.22,3.12,0.0194,0.2174,0.9759,-0.0004,0.22,0.9755,0.4927,0.294,4.7,80.23,409.18
72376,959433403,32.68,-20.76,-33.95,-31.38,-17.36,-32.64,3.15,3.14,-0.2165,-0.2219,-0.9507,-0.2462,-0.1681,-0.9545,0.3751,0.2262,-52.41,-63.05,-248.48
72377,959443394,32.86,-20.96,-33.92,-31.34,-17.14,-32.69,3.22,3.23,0.1223,0.2101,0.97,0.1206,0.2156,0.969,0.4234,0.2737,189.3,311.48,1472.14
72378,959453390,32.98,-20.83,-34.01,-31.12,-17.3,-32.74,3.19,3.19,0.1178,0.2161,0.9693,0.1319,0.2109,0.9686,0.4226,0.2676,508.93,849.47,3908.92
72379,959463376,33.0,-20.97,-33.96,-31.22,-17.12,-32.72,3.22,3.23,0.1231,0.214,0.9691,0.1319,0.2201,0.9665,0.421,0.263,573.4,955.77,4313.35
72380,959473367,33.04,-20.84,-34.01,-31.09,-17.29,-32.76,3.2,3.2,0.1221,0.2163,0.9687,0.136,0.2192,0.9661,0.4199,0.2621,549.59,906.39,4077.52
72381,959483362,33.03,-20.97,-33.95,-31.2,-17.13,-32.71,3.21,3.23,0.1233,0.2148,0.9688,0.1335,0.2238,0.9654,0.4201,0.2615,407.43,675.12,3028.11
72382,959493354,33.05,-20.83,-34.01,-31.08,-17.29,-32.75,3.19,3.2,0.1203,0.2164,0.9689,0.1337,0.2288,0.9643,0.4205,0.2592,295.56,497.09,2208.12
72383,959503344,33.03,-20.97,-33.95,-31.2,-17.13,-32.71,3.2,3.23,0.1188,0.2141,0.9696,0.1355,0.2304,0.9636,0.42,0.2613,224.25,371.16,1663.88
72384,959513365,33.06,-20.83,-34.01,-31.1,-17.29,-32.73,3.19,3.2,0.1205,0.2234,0.9673,0.1219,0.2334,0.9647,0.4187,0.2726,63.44,98.61,464.34
72385,959523358,33.04,-20.97,-33.95,-31.21,-17.13,-32.7,3.19,3.23,0.1114,0.2103,0.9713,0.1364,0.2408,0.961,0.4201,0.2645,113.19,185.31,841.95
72386,959533354,33.06,-20.82,-34.01,-31.13,-17.28,-32.74,3.17,3.2,0.1203,0.2187,0.9683,0.1255,0.2326,0.9644,0.4218,0.2607,152.72,259.53,1159.66
72387,959663269,33.03,-20.97,-33.91,-31.25,-17.1,-32.7,3.18,3.22,0.1079,0.2162,0.9704,0.1355,0.2341,0.9627,0.4231,0.2594,183.77,319.39,1419.32
