gidx,timestamp,pupil_center_left_x,pupil_center_left_y,pupil_center_left_z,pupil_center_right_x,pupil_center_right_y,pupil_center_right_z,pupil_diameter_left,pupil_diameter_right,gaze_direction_left_x,gaze_direction_left_y,gaze_direction_left_z,gaze_direction_right_x,gaze_direction_right_y,gaze_direction_right_z,gaze_position_x,gaze_position_y,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z
44968,2175391941,32.89,-18.27,-31.12,-30.54,-14.43,-31.96,3.12,3.13,-0.083,-0.1001,0.9915,0.0074,-0.1205,0.9927,0.5164,0.6525,-24.46,-91.07,640.44
44969,2175401932,33.16,-18.27,-31.15,-30.54,-14.6,-32.03,3.08,3.09,-0.0834,-0.1003,0.9915,0.0075,-0.1193,0.9928,0.5164,0.6519,-24.47,-90.94,641.74
44970,2175411925,32.89,-18.28,-31.12,-30.54,-14.43,-31.96,3.12,3.14,-0.0831,-0.0995,0.9916,0.0078,-0.1194,0.9928,0.5163,0.6515,-24.3,-90.3,639.03
44971,2175421920,33.16,-18.27,-31.14,-30.54,-14.6,-32.02,3.09,3.1,-0.0836,-0.0994,0.9915,0.0077,-0.1189,0.9929,0.5164,0.6514,-24.33,-90.05,637.66
44972,2175431904,32.88,-18.28,-31.12,-30.54,-14.43,-31.95,3.13,3.15,-0.0837,-0.0997,0.9915,0.0075,-0.1195,0.9928,0.5166,0.6518,-24.51,-90.21,637.05
44973,2175441900,33.16,-18.27,-31.14,-30.54,-14.6,-32.02,3.09,3.09,-0.0839,-0.099,0.9915,0.0075,-0.1204,0.9927,0.5166,0.6523,-24.3,-89.85,632.36
44974,2175451893,32.88,-18.28,-31.11,-30.54,-14.43,-31.95,3.13,3.15,-0.084,-0.0997,0.9915,0.008,-0.119,0.9929,0.5165,0.6518,-24.29,-89.59,632.89
44975,2175461915,33.15,-18.27,-31.14,-30.54,-14.6,-32.02,3.09,3.11,-0.0835,-0.0988,0.9916,0.0079,-0.1188,0.9929,0.5163,0.6512,-24.16,-89.62,635.56
44976,2175471904,32.88,-18.28,-31.11,-30.55,-14.44,-31.95,3.14,3.17,-0.0835,-0.1003,0.9914,0.0086,-0.1168,0.9931,0.5162,0.6505,-24.14,-89.61,638.17
44977,2175481895,33.15,-18.28,-31.13,-30.54,-14.61,-32.02,3.1,3.12,-0.0833,-0.0991,0.9916,0.0081,-0.1174,0.993,0.5162,0.6503,-24.16,-89.65,639.53
44978,2175491892,32.88,-18.29,-31.11,-30.55,-14.44,-31.95,3.15,3.18,-0.0834,-0.1005,0.9914,0.0083,-0.1168,0.9931,0.5163,0.6505,-24.29,-89.99,641.09
44979,2175501883,33.15,-18.28,-31.14,-30.54,-14.61,-32.01,3.11,3.1,-0.0831,-0.0993,0.9916,0.0071,-0.1197,0.9928,0.5165,0.6516,-24.56,-90.84,642.52
44980,2175511868,32.88,-18.29,-31.11,-30.54,-14.44,-31.95,3.16,3.17,-0.0833,-0.1012,0.9914,0.0071,-0.1195,0.9928,0.5166,0.6522,-24.85,-91.73,646.15
44981,2175521864,33.15,-18.28,-31.14,-30.54,-14.61,-32.02,3.12,3.09,-0.083,-0.1007,0.9915,0.0058,-0.122,0.9925,0.5168,0.6534,-25.22,-92.9,649.54
44982,2175531856,32.88,-18.29,-31.11,-30.54,-14.44,-31.95,3.16,3.17,-0.0828,-0.1015,0.9914,0.0057,-0.1219,0.9925,0.5169,0.6534,-25.48,-93.54,653.91
44983,2175541852,33.15,-18.28,-31.14,-30.54,-14.61,-32.01,3.13,3.1,-0.0828,-0.1014,0.9914,0.0052,-0.122,0.9925,0.517,0.6534,-25.68,-94.02,657.05
44984,2175551837,32.88,-18.29,-31.1,-30.54,-14.43,-31.95,3.17,3.18,-0.0825,-0.1019,0.9914,0.0053,-0.1227,0.9924,0.5169,0.6538,-25.63,-94.35,657.58
44985,2175561828,33.15,-18.28,-31.14,-30.53,-14.61,-32.01,3.14,3.11,-0.0828,-0.1022,0.9913,0.006,-0.1221,0.9925,0.5167,0.6541,-25.26,-93.99,654.12
44986,2175571824,32.89,-18.29,-31.1,-30.54,-14.43,-31.95,3.18,3.19,-0.0827,-0.1025,0.9913,0.0064,-0.1237,0.9923,0.5166,0.6553,-24.94,-93.76,647.33
44987,2175581816,33.15,-18.28,-31.14,-30.53,-14.61,-32.01,3.14,3.09,-0.083,-0.1025,0.9913,0.0058,-0.1248,0.9922,0.5168,0.6561,-25.1,-94.13,646.35
44988,2175591804,32.89,-18.29,-31.11,-30.54,-14.44,-31.95,3.18,3.18,-0.0828,-0.1029,0.9912,0.0064,-0.1246,0.9922,0.5166,0.6561,-24.91,-93.89,644.63
44989,2175601827,33.15,-18.28,-31.14,-30.53,-14.61,-32.01,3.14,3.1,-0.0827,-0.1025,0.9913,0.007,-0.1234,0.9923,0.5163,0.6554,-24.55,-93.51,645.02
44990,2175611819,32.89,-18.29,-31.1,-30.54,-14.44,-31.95,3.18,3.2,-0.0824,-0.1032,0.9912,0.0078,-0.1223,0.9925,0.516,0.6549,-24.27,-93.28,645.32
44991,2175621814,33.15,-18.28,-31.13,-30.53,-14.62,-32.01,3.14,3.12,-0.0822,-0.1026,0.9913,0.0084,-0.1215,0.9926,0.5157,0.6544,-23.85,-92.72,643.58
44992,2175631800,32.89,-18.29,-31.1,-30.54,-14.44,-31.94,3.18,3.2,-0.0819,-0.1029,0.9913,0.0096,-0.1195,0.9928,0.5153,0.6533,-23.38,-91.88,642.13
44993,2175641795,33.15,-18.28,-31.13,-30.53,-14.62,-32.01,3.14,3.14,-0.0815,-0.1023,0.9914,0.0103,-0.1183,0.9929,0.5149,0.6525,-22.88,-91.29,641.61
44994,2175651787,32.89,-18.29,-31.1,-30.54,-14.44,-31.94,3.18,3.21,-0.0816,-0.103,0.9913,0.0111,-0.1173,0.993,0.5148,0.6523,-22.64,-90.72,638.19
44995,2175861673,33.16,-18.28,-31.13,-30.53,-14.62,-32.01,3.14,3.13,-0.0813,-0.1016,0.9915,0.0104,-0.1187,0.9929,0.5148,0.6524,-22.76,-91.13,640.89
44996,2175871663,32.89,-18.28,-31.11,-30.54,-14.43,-31.95,3.17,3.2,-0.0808,-0.1026,0.9914,0.01,-0.1188,0.9929,0.5149,0.6524,-23.09,-92.2,648.19
44997,2175881653,33.16,-18.27,-31.14,-30.53,-14.61,-32.01,3.12,3.14,-0.0807,-0.1016,0.9915,0.0104,-0.1179,0.993,0.5147,0.6516,-22.78,-91.45,646.52
44998,2175891650,32.89,-18.27,-31.12,-30.54,-14.42,-31.96,3.16,3.19,-0.0803,-0.1016,0.9916,0.011,-0.1163,0.9932,0.5145,0.6504,-22.55,-90.83,647.17
44999,2175901672,33.16,-18.27,-31.14,-30.53,-14.6,-32.02,3.11,3.14,-0.0807,-0.101,0.9916,0.0109,-0.1165,0.9931,0.5145,0.6504,-22.52,-90.59,645.13
45000,2175911626,32.89,-18.26,-31.14,-30.54,-14.41,-31.97,3.16,3.18,-0.0807,-0.1007,0.9916,0.0105,-0.1176,0.993,0.5147,0.6508,-22.71,-90.62,643.85
45001,2175921622,33.16,-18.26,-31.15,-30.54,-14.59,-32.03,3.1,3.12,-0.0812,-0.1005,0.9916,0.0098,-0.1176,0.993,0.515,0.6508,-23.1,-90.89,645.86
45002,2175931613,32.88,-18.25,-31.15,-30.54,-14.4,-31.98,3.14,3.16,-0.081,-0.0999,0.9917,0.0092,-0.1181,0.993,0.5153,0.6505,-23.43,-90.96,647.71
45003,2175941608,33.16,-18.25,-31.16,-30.54,-14.58,-32.04,3.09,3.12,-0.0818,-0.1002,0.9916,0.0091,-0.1183,0.9929,0.5154,0.6511,-23.45,-90.8,644.09
45004,2175951595,32.88,-18.24,-31.16,-30.54,-14.39,-31.99,3.14,3.15,-0.0806,-0.0987,0.9918,0.008,-0.1217,0.9925,0.5155,0.6519,-23.61,-91.5,645.46
45005,2175961616,33.16,-18.25,-31.17,-30.54,-14.58,-32.05,3.09,3.12,-0.0819,-0.1009,0.9915,0.0086,-0.1192,0.9928,0.5156,0.6519,-23.75,-91.56,646.06
45006,2175971611,32.88,-18.24,-31.16,-30.54,-14.39,-32.0,3.14,3.15,-0.0809,-0.0983,0.9919,0.0077,-0.1218,0.9925,0.5157,0.6519,-23.77,-91.25,643.9
45007,2175981604,33.16,-18.24,-31.18,-30.54,-14.58,-32.05,3.09,3.12,-0.0824,-0.1008,0.9915,0.0088,-0.1197,0.9928,0.5157,0.6525,-23.64,-91.01,639.73
45008,2175991593,32.88,-18.25,-31.16,-30.54,-14.38,-32.0,3.14,3.14,-0.081,-0.0983,0.9919,0.0072,-0.1244,0.9922,0.5158,0.6538,-23.73,-91.36,636.93
45009,2176001584,33.16,-18.24,-31.18,-30.54,-14.58,-32.05,3.1,3.11,-0.0829,-0.1017,0.9913,0.0082,-0.1215,0.9926,0.516,0.6542,-23.93,-91.71,637.59
45010,2176011576,32.88,-18.25,-31.16,-30.54,-14.38,-32.0,3.14,3.14,-0.0809,-0.0982,0.9919,0.0066,-0.1253,0.9921,0.516,0.6542,-23.89,-91.68,637.46
45011,2176021572,33.16,-18.24,-31.19,-30.54,-14.58,-32.05,3.1,3.12,-0.0828,-0.1019,0.9913,0.0089,-0.1215,0.9926,0.5158,0.6544,-23.54,-91.4,634.54
45012,2176031558,32.88,-18.25,-31.16,-30.53,-14.38,-32.0,3.14,3.14,-0.0803,-0.0981,0.9919,0.0066,-0.1274,0.9918,0.5158,0.6556,-23.51,-91.76,632.02
45013,2176041553,33.15,-18.24,-31.19,-30.53,-14.58,-32.05,3.1,3.11,-0.0828,-0.1023,0.9913,0.0081,-0.123,0.9924,0.516,0.6553,-23.87,-92.32,636.99
45014,2176051545,32.87,-18.25,-31.16,-30.53,-14.38,-32.0,3.14,3.15,-0.0807,-0.0985,0.9919,0.006,-0.1265,0.9919,0.5161,0.655,-24.06,-92.34,638.66
45015,2176061537,33.15,-18.25,-31.19,-30.53,-14.58,-32.05,3.11,3.12,-0.0827,-0.1018,0.9914,0.0081,-0.122,0.9925,0.516,0.6544,-23.94,-92.04,638.79
45016,2176071526,32.87,-18.25,-31.16,-30.53,-14.39,-32.0,3.15,3.15,-0.0804,-0.0988,0.9919,0.0068,-0.1238,0.9923,0.5158,0.6531,-24.05,-92.46,647.11
45017,2176081547,33.15,-18.25,-31.19,-30.53,-14.58,-32.05,3.11,3.12,-0.0818,-0.1017,0.9915,0.0079,-0.12,0.9927,0.5158,0.6525,-24.19,-92.8,652.2
45018,2176091543,32.87,-18.25,-31.16,-30.53,-14.39,-32.0,3.15,3.16,-0.0803,-0.0985,0.9919,0.0069,-0.1223,0.9925,0.5157,0.6519,-24.11,-92.35,651.65
45019,2176101535,33.15,-18.24,-31.19,-30.53,-14.58,-32.05,3.11,3.13,-0.0816,-0.101,0.9915,0.0079,-0.1191,0.9928,0.5157,0.6516,-24.15,-92.39,653.4
45020,2176111520,32.87,-18.25,-31.16,-30.53,-14.39,-32.0,3.15,3.16,-0.08,-0.0986,0.9919,0.0067,-0.1225,0.9924,0.5157,0.6519,-24.22,-92.86,655.28
45021,2176121516,33.15,-18.24,-31.19,-30.53,-14.59,-32.04,3.12,3.13,-0.0814,-0.101,0.9915,0.0081,-0.1197,0.9928,0.5156,0.652,-23.98,-92.5,652.36
45022,2176131507,32.87,-18.25,-31.16,-30.53,-14.4,-31.99,3.15,3.15,-0.0804,-0.0991,0.9918,0.008,-0.1211,0.9926,0.5154,0.6516,-23.72,-91.89,649.61
45023,2176141504,33.15,-18.24,-31.19,-30.52,-14.59,-32.04,3.11,3.12,-0.0811,-0.1004,0.9916,0.0086,-0.1193,0.9928,0.5154,0.6514,-23.65,-91.89,650.25
45024,2176151489,32.87,-18.25,-31.16,-30.53,-14.4,-31.99,3.15,3.16,-0.0801,-0.099,0.9919,0.0082,-0.1203,0.9927,0.5153,0.651,-23.59,-91.87,652.1
45025,2176161480,33.15,-18.24,-31.19,-30.52,-14.6,-32.03,3.11,3.12,-0.0811,-0.1001,0.9917,0.0084,-0.119,0.9929,0.5154,0.6511,-23.76,-91.84,651.6
45026,2176171476,32.87,-18.25,-31.16,-30.53,-14.41,-31.98,3.14,3.16,-0.0808,-0.0992,0.9918,0.0079,-0.1207,0.9927,0.5156,0.6515,-23.85,-91.7,648.74
45027,2176181467,33.15,-18.24,-31.2,-30.52,-14.6,-32.03,3.1,3.12,-0.0814,-0.0999,0.9917,0.0083,-0.1191,0.9928,0.5155,0.6511,-23.78,-91.53,649.07
45028,2176191456,32.87,-18.25,-31.17,-30.53,-14.41,-31.98,3.14,3.16,-0.081,-0.1001,0.9917,0.0083,-0.1184,0.9929,0.5155,0.6505,-23.94,-91.79,653.66
45029,2176201449,33.15,-18.24,-31.2,-30.52,-14.6,-32.02,3.1,3.11,-0.0814,-0.0997,0.9917,0.0084,-0.1178,0.993,0.5155,0.6502,-23.81,-91.25,651.2
45030,2176211471,32.87,-18.24,-31.17,-30.53,-14.41,-31.98,3.13,3.16,-0.0818,-0.1002,0.9916,0.0095,-0.1157,0.9932,0.5154,0.6494,-23.55,-90.0,645.86
45031,2176221466,33.15,-18.24,-31.2,-30.52,-14.6,-32.02,3.1,3.11,-0.082,-0.0996,0.9916,0.0086,-0.1164,0.9932,0.5157,0.6495,-23.88,-90.41,648.34
45032,2176231452,32.87,-18.24,-31.17,-30.53,-14.41,-31.98,3.13,3.16,-0.0821,-0.1004,0.9916,0.009,-0.1159,0.9932,0.5157,0.6496,-23.82,-90.24,646.81
45033,2176241446,33.16,-18.23,-31.21,-30.52,-14.6,-32.02,3.09,3.11,-0.0825,-0.0992,0.9916,0.0097,-0.1154,0.9933,0.5154,0.6492,-23.29,-88.92,638.86
45034,2176251439,32.87,-18.23,-31.18,-30.53,-14.41,-31.98,3.12,3.16,-0.0829,-0.1,0.9915,0.0107,-0.1139,0.9934,0.5154,0.6489,-23.03,-87.97,633.16
45035,2176261430,33.16,-18.23,-31.21,-30.52,-14.59,-32.03,3.08,3.11,-0.0829,-0.0997,0.9916,0.0111,-0.1149,0.9933,0.5152,0.6496,-22.62,-87.78,628.75
45036,2176271420,32.87,-18.23,-31.18,-30.53,-14.41,-31.98,3.11,3.15,-0.0828,-0.1005,0.9915,0.0109,-0.1152,0.9933,0.5153,0.65,-22.86,-88.31,630.88
45037,2176281411,33.16,-18.22,-31.21,-30.52,-14.6,-32.03,3.07,3.09,-0.0831,-0.0997,0.9915,0.0101,-0.1155,0.9933,0.5155,0.6498,-23.16,-88.49,633.04
45038,2176291408,32.87,-18.23,-31.18,-30.53,-14.42,-31.97,3.1,3.14,-0.0828,-0.0995,0.9916,0.0105,-0.1153,0.9933,0.5154,0.6495,-22.99,-88.01,630.85
45039,2176301399,33.16,-18.22,-31.22,-30.52,-14.6,-32.03,3.06,3.07,-0.0831,-0.1,0.9915,0.0106,-0.1151,0.9933,0.5153,0.6498,-22.9,-88.2,631.05
45040,2176311388,32.87,-18.22,-31.18,-30.53,-14.42,-31.97,3.1,3.12,-0.0823,-0.1001,0.9916,0.0106,-0.1164,0.9931,0.5152,0.6504,-22.83,-88.74,632.56
45041,2176321380,33.16,-18.22,-31.22,-30.52,-14.6,-32.03,3.05,3.05,-0.0826,-0.0998,0.9916,0.0109,-0.1148,0.9933,0.5151,0.6495,-22.69,-88.17,632.14
45042,2176331402,32.87,-18.22,-31.19,-30.53,-14.42,-31.97,3.09,3.11,-0.0824,-0.0994,0.9916,0.0112,-0.1137,0.9935,0.5151,0.6485,-22.63,-87.57,632.06
45043,2176341397,33.16,-18.22,-31.22,-30.52,-14.6,-32.02,3.04,3.03,-0.0826,-0.1003,0.9915,0.0112,-0.1137,0.9935,0.515,0.6491,-22.65,-88.1,633.4
45044,2176351383,32.87,-18.22,-31.19,-30.53,-14.43,-31.97,3.08,3.08,-0.0818,-0.1006,0.9916,0.0111,-0.1151,0.9933,0.5149,0.6497,-22.64,-88.9,636.25
45045,2176361378,33.16,-18.22,-31.22,-30.52,-14.61,-32.02,3.03,3.01,-0.0825,-0.1002,0.9915,0.0111,-0.1138,0.9934,0.515,0.649,-22.64,-88.2,634.2
45046,2176371370,32.87,-18.22,-31.19,-30.53,-14.43,-31.97,3.07,3.07,-0.0825,-0.0999,0.9916,0.0117,-0.1136,0.9935,0.515,0.6489,-22.41,-87.33,628.66
45047,2176381361,33.16,-18.21,-31.22,-30.52,-14.61,-32.03,3.02,2.99,-0.0829,-0.1004,0.9915,0.0124,-0.1139,0.9934,0.5147,0.6498,-21.98,-87.06,622.82
45048,2176391352,32.87,-18.22,-31.19,-30.53,-14.43,-31.97,3.07,3.04,-0.0826,-0.1002,0.9915,0.0121,-0.1165,0.9931,0.5149,0.6511,-22.05,-87.54,620.66
45049,2176401343,33.16,-18.21,-31.23,-30.52,-14.6,-32.03,3.02,2.96,-0.0833,-0.1002,0.9915,0.0125,-0.1166,0.9931,0.5148,0.6517,-21.78,-86.98,614.41
45050,2176411339,32.87,-18.21,-31.2,-30.53,-14.42,-31.97,3.06,3.03,-0.0831,-0.0997,0.9915,0.0131,-0.1172,0.993,0.5147,0.6519,-21.45,-86.34,609.02
45051,2176421330,33.16,-18.21,-31.23,-30.52,-14.6,-32.04,3.01,2.95,-0.0836,-0.1002,0.9914,0.013,-0.1167,0.9931,0.5147,0.6521,-21.51,-86.45,609.17
45052,2176431314,32.87,-18.21,-31.2,-30.53,-14.42,-31.98,3.05,3.02,-0.0835,-0.1004,0.9914,0.0122,-0.1182,0.9929,0.5151,0.6528,-21.93,-87.09,610.91
45053,2176441310,33.16,-18.21,-31.23,-30.53,-14.59,-32.04,3.0,2.94,-0.084,-0.0998,0.9915,0.0121,-0.1179,0.993,0.5151,0.6525,-21.95,-86.78,609.89
45054,2176451334,32.87,-18.21,-31.2,-30.53,-14.42,-31.98,3.05,3.03,-0.0839,-0.1001,0.9914,0.0124,-0.117,0.9931,0.5152,0.652,-21.96,-86.42,609.34
45055,2176461330,33.16,-18.21,-31.23,-30.53,-14.6,-32.04,3.0,2.93,-0.0839,-0.1,0.9914,0.0112,-0.1181,0.9929,0.5154,0.6524,-22.46,-87.57,615.65
45056,2176471313,32.87,-18.21,-31.2,-30.53,-14.42,-31.98,3.04,3.02,-0.0836,-0.1013,0.9913,0.0107,-0.1181,0.9929,0.5156,0.6526,-22.89,-88.62,622.27
45057,2176481305,33.16,-18.21,-31.23,-30.52,-14.6,-32.04,2.99,2.93,-0.0837,-0.1008,0.9914,0.0105,-0.1185,0.9929,0.5155,0.6527,-22.84,-88.66,622.36
45058,2176491301,32.87,-18.21,-31.2,-30.53,-14.41,-31.99,3.03,3.02,-0.0836,-0.1018,0.9913,0.0118,-0.1167,0.9931,0.5152,0.6523,-22.36,-87.87,618.21
45059,2176501293,33.16,-18.21,-31.23,-30.52,-14.6,-32.04,2.98,2.93,-0.0836,-0.1014,0.9913,0.0108,-0.1167,0.9931,0.5154,0.6518,-22.81,-88.65,625.75
45060,2176511282,32.87,-18.21,-31.2,-30.52,-14.41,-31.99,3.03,3.01,-0.0834,-0.1021,0.9913,0.0094,-0.1173,0.9931,0.5159,0.6519,-23.72,-90.07,635.46
45061,2176521274,33.16,-18.21,-31.23,-30.52,-14.6,-32.04,2.98,2.92,-0.0835,-0.1018,0.9913,0.0094,-0.1182,0.9929,0.5158,0.6525,-23.56,-90.13,633.46
45062,2176531266,32.87,-18.21,-31.2,-30.52,-14.41,-31.99,3.02,3.0,-0.0832,-0.1027,0.9912,0.0105,-0.1178,0.993,0.5155,0.6528,-23.06,-89.75,629.56
45063,2176541261,33.16,-18.21,-31.23,-30.52,-14.6,-32.04,2.98,2.91,-0.0834,-0.1022,0.9913,0.0097,-0.1189,0.9929,0.5157,0.6532,-23.35,-90.34,631.94
45064,2176551246,32.88,-18.21,-31.2,-30.52,-14.41,-31.99,3.02,2.98,-0.0832,-0.1028,0.9912,0.0094,-0.1193,0.9928,0.5158,0.6535,-23.58,-90.81,634.22
45065,2176561242,33.17,-18.21,-31.23,-30.52,-14.59,-32.04,2.98,2.9,-0.0834,-0.1022,0.9913,0.0102,-0.1192,0.9928,0.5155,0.6536,-23.02,-89.93,627.37
45066,2176571234,32.88,-18.21,-31.2,-30.52,-14.41,-31.99,3.02,2.97,-0.0834,-0.1024,0.9912,0.0117,-0.1195,0.9928,0.5152,0.6544,-22.26,-88.8,616.45
45067,2176581256,33.17,-18.21,-31.24,-30.52,-14.6,-32.04,2.97,2.9,-0.0834,-0.1018,0.9913,0.0108,-0.1198,0.9927,0.5153,0.6541,-22.62,-89.37,621.55
45068,2176591245,32.88,-18.21,-31.2,-30.52,-14.41,-31.99,3.02,2.97,-0.0833,-0.1026,0.9912,0.0098,-0.1193,0.9928,0.5158,0.6536,-23.39,-90.33,630.39
45069,2176601236,33.17,-18.21,-31.23,-30.52,-14.59,-32.05,2.97,2.89,-0.0837,-0.1015,0.9913,0.0104,-0.1193,0.9928,0.5155,0.6535,-22.89,-89.28,623.15
45070,2176611232,32.88,-18.21,-31.2,-30.52,-14.41,-31.99,3.01,2.99,-0.0837,-0.1028,0.9912,0.0124,-0.1168,0.9931,0.5151,0.6531,-22.08,-87.87,615.15
45071,2176621225,33.17,-18.21,-31.23,-30.52,-14.59,-32.05,2.97,2.89,-0.0837,-0.1018,0.9913,0.0118,-0.1183,0.9929,0.5151,0.6535,-22.22,-88.29,616.47
45072,2176631210,32.88,-18.21,-31.2,-30.52,-14.42,-31.99,3.01,2.96,-0.0835,-0.1023,0.9912,0.0112,-0.1195,0.9928,0.5153,0.6542,-22.53,-89.05,618.98
45073,2176641205,33.17,-18.21,-31.23,-30.52,-14.6,-32.04,2.97,2.89,-0.0834,-0.102,0.9913,0.0118,-0.1193,0.9928,0.515,0.6542,-22.09,-88.63,616.04
45074,2176651197,32.88,-18.21,-31.2,-30.52,-14.42,-31.98,3.01,2.97,-0.0832,-0.1023,0.9913,0.0126,-0.1191,0.9928,0.5148,0.6543,-21.77,-88.21,612.71
45075,2176661193,33.17,-18.2,-31.23,-30.52,-14.6,-32.04,2.96,2.89,-0.0837,-0.1023,0.9912,0.012,-0.1199,0.9927,0.515,0.6548,-22.0,-88.54,612.66
45076,2176671178,32.88,-18.21,-31.2,-30.52,-14.42,-31.98,3.0,2.95,-0.0833,-0.1024,0.9913,0.0113,-0.1214,0.9925,0.5152,0.6555,-22.31,-89.32,615.63
45077,2176681168,33.17,-18.21,-31.22,-30.52,-14.6,-32.04,2.95,2.88,-0.0839,-0.102,0.9912,0.0119,-0.121,0.9926,0.5151,0.6555,-21.95,-88.41,609.04
45078,2176691164,32.88,-18.2,-31.2,-30.52,-14.43,-31.98,3.0,2.94,-0.0837,-0.1012,0.9913,0.013,-0.1219,0.9925,0.5148,0.656,-21.32,-87.27,599.28
45079,2176701189,33.17,-18.2,-31.22,-30.52,-14.6,-32.04,2.95,2.87,-0.0841,-0.101,0.9913,0.0119,-0.1224,0.9924,0.5152,0.6561,-21.79,-87.83,602.71
45080,2176711177,32.88,-18.2,-31.2,-30.52,-14.43,-31.97,2.99,2.94,-0.0838,-0.1008,0.9914,0.0108,-0.1231,0.9923,0.5155,0.656,-22.35,-88.45,607.7
45081,2176721168,33.17,-18.2,-31.23,-30.52,-14.6,-32.04,2.94,2.87,-0.0839,-0.0996,0.9915,0.0106,-0.1227,0.9924,0.5155,0.6553,-22.32,-88.0,607.38
45082,2176731160,32.88,-18.2,-31.2,-30.52,-14.42,-31.97,3.0,2.96,-0.0841,-0.0999,0.9914,0.0118,-0.1208,0.9926,0.5153,0.6544,-21.98,-86.95,603.35
45083,2176741155,33.17,-18.2,-31.23,-30.52,-14.6,-32.04,2.94,2.87,-0.0844,-0.0988,0.9915,0.0111,-0.1212,0.9926,0.5156,0.6542,-22.2,-86.78,603.24
45084,2176751141,32.88,-18.2,-31.2,-30.52,-14.42,-31.98,2.99,2.96,-0.0847,-0.0994,0.9914,0.0106,-0.121,0.9926,0.5159,0.6541,-22.6,-87.03,605.12
45085,2176761136,33.17,-18.2,-31.23,-30.52,-14.6,-32.04,2.94,2.86,-0.0848,-0.0983,0.9915,0.0102,-0.1212,0.9926,0.516,0.6538,-22.67,-86.84,605.2
45086,2176771128,32.88,-18.2,-31.2,-30.52,-14.42,-31.98,2.99,2.97,-0.0849,-0.0984,0.9915,0.0108,-0.1192,0.9928,0.516,0.6526,-22.62,-86.08,604.65
45087,2176781119,33.17,-18.2,-31.23,-30.53,-14.59,-32.05,2.93,2.87,-0.0853,-0.0979,0.9915,0.01,-0.1197,0.9928,0.5162,0.6527,-22.9,-86.37,606.16
45088,2176791109,32.88,-18.2,-31.2,-30.53,-14.41,-31.99,2.99,2.97,-0.0853,-0.0992,0.9914,0.0094,-0.1203,0.9927,0.5165,0.6534,-23.41,-87.31,610.29
45089,2176801100,33.17,-18.2,-31.24,-30.53,-14.58,-32.06,2.93,2.86,-0.0854,-0.0984,0.9915,0.0096,-0.121,0.9926,0.5164,0.6537,-23.08,-86.85,605.75
45090,2176811096,32.88,-18.19,-31.21,-30.53,-14.41,-31.99,2.99,2.97,-0.0858,-0.0986,0.9914,0.0112,-0.1212,0.9926,0.5161,0.6546,-22.29,-85.4,592.06
45091,2176821087,33.17,-18.2,-31.23,-30.54,-14.58,-32.07,2.93,2.86,-0.0861,-0.0984,0.9914,0.0107,-0.1206,0.9926,0.5162,0.6541,-22.56,-85.68,596.04
45092,2176831103,32.88,-18.19,-31.2,-30.53,-14.4,-32.0,2.98,2.99,-0.0861,-0.1002,0.9912,0.0097,-0.118,0.993,0.5167,0.6526,-23.57,-86.95,611.04
45093,2176841099,33.17,-18.19,-31.23,-30.54,-14.57,-32.07,2.92,2.87,-0.0858,-0.0983,0.9915,0.0089,-0.1194,0.9928,0.5167,0.6524,-23.64,-86.97,611.76
45094,2176851091,32.88,-18.19,-31.21,-30.53,-14.39,-32.01,2.98,3.0,-0.0861,-0.1004,0.9912,0.0101,-0.1173,0.993,0.5165,0.6523,-23.42,-86.71,610.3
45095,2176861086,33.17,-18.19,-31.24,-30.54,-14.57,-32.08,2.92,2.88,-0.0857,-0.0988,0.9914,0.0094,-0.1195,0.9928,0.5165,0.6529,-23.39,-86.94,609.61
45096,2176871072,32.88,-18.19,-31.21,-30.53,-14.39,-32.01,2.97,3.0,-0.0862,-0.1011,0.9911,0.0091,-0.1183,0.9929,0.5169,0.6531,-23.95,-87.78,614.88
45097,2176881063,33.17,-18.19,-31.24,-30.53,-14.58,-32.08,2.92,2.88,-0.0857,-0.099,0.9914,0.0085,-0.1194,0.9928,0.5168,0.6526,-23.93,-87.68,616.26
45098,2176891058,32.88,-18.19,-31.21,-30.53,-14.39,-32.01,2.98,3.0,-0.086,-0.1004,0.9912,0.0097,-0.1175,0.993,0.5166,0.6523,-23.61,-87.07,613.02
45099,2176901051,33.17,-18.19,-31.24,-30.53,-14.58,-32.08,2.92,2.88,-0.0858,-0.0993,0.9914,0.0087,-0.1188,0.9929,0.5168,0.6524,-23.91,-87.64,616.62
45100,2176911041,32.88,-18.18,-31.22,-30.52,-14.39,-32.02,2.97,2.99,-0.0857,-0.1015,0.9911,0.008,-0.1184,0.9929,0.5171,0.6527,-24.6,-89.17,626.12
45101,2176921032,33.17,-18.19,-31.24,-30.53,-14.58,-32.08,2.92,2.88,-0.0859,-0.1002,0.9913,0.0078,-0.1208,0.9927,0.5171,0.6539,-24.34,-88.91,619.42
45102,2176931023,32.88,-18.18,-31.22,-30.52,-14.38,-32.02,2.98,2.96,-0.0856,-0.0999,0.9913,0.0089,-0.1228,0.9924,0.5167,0.6554,-23.5,-87.87,606.09
45103,2176941019,33.17,-18.19,-31.24,-30.53,-14.58,-32.09,2.92,2.87,-0.0862,-0.1005,0.9912,0.0093,-0.1224,0.9924,0.5167,0.6558,-23.39,-87.88,604.58
